#Timestamp	Benchmark	Run(#)	CPU(4) Frequency(MHz)	CPU(4) Temperature(C)	A15 Voltage(V)	A15 Current(A)	A15 Power(W)	CPU_CYCLES	L1I_CACHE_REFILL	L1I_TLB_REFILL	L1D_CACHE_ACCESS	L1D_TLB_REFILL	INST_RETIRED	EXCEPTION_TAKEN	EXCEPTION_RETURN	BRANCH_MISPRED	BRANCH_PRED	DATA_MEM_ACCESS	L1I_CACHE_ACCESS	L2D_CACHE_ACCESS
1495845004298464208	parsec.dedup	2	1000	33	.9	.553	.536	500735062	2320252	1166670	171933783	1445468	398523614	13901	23395	4251547	75239450	171600158	167476048	6386778
1495845004807947260	parsec.dedup	2	1000	33	.9	.554	.537	500791124	2751038	1374767	164114659	1638270	377655363	14809	23549	4105461	71652121	163666215	163249467	7083272
1495845005317347019	parsec.dedup	2	1000	33	.9	.551	.534	500730532	2755493	1373957	165288844	1645370	379800310	14953	23389	4197285	75158917	170253388	164380680	6393100
1495845005826816779	parsec.dedup	2	1000	33	.9	.555	.538	500772060	2065895	1128593	169977192	1355403	390145255	11876	22050	4684675	71562504	170289903	169207719	7163767
1495845006336471351	parsec.dedup	2	1000	33	.9	.659	.639	500760516	2463124	1226866	169266372	1496876	392498369	13991	22554	4290750	77274589	174196543	167398907	6590729
1495845006846244006	parsec.dedup	2	1000	33	.9	.556	.539	500690071	2485828	1235055	169991580	1518441	384677516	13881	23010	4429366	68994172	166829958	165875181	7032899
1495845007355958057	parsec.dedup	2	1000	33	.9	.550	.533	500652657	2652928	1331937	168803019	1596375	385828830	14682	23263	4138845	72710688	169601087	162889881	6706385
1495845007865474817	parsec.dedup	2	1000	33	.9	.549	.532	500660321	2529618	1265959	170282667	1553130	385415265	14745	24821	4308935	72734000	173025935	165744535	6422260
1495845008374947306	parsec.dedup	2	1000	33	.9	.552	.535	500713420	2608401	1311382	168523144	1583507	387525703	14645	23888	4066271	72962710	168566232	161964767	6580142
1495845008884483899	parsec.dedup	2	1000	33	.9	.553	.536	500624039	2330458	1155380	171975249	1444681	400431050	13839	23881	4146507	74280563	169981984	163861678	6569130
1495845009393986888	parsec.dedup	2	1000	33	.9	.552	.535	500689493	2550937	1273996	166659528	1558805	383994808	14744	24511	4144178	74026435	167567361	165831176	6501207
1495845009903389793	parsec.dedup	2	1000	33	.9	.553	.536	500625756	2280442	1123318	172397216	1407134	400110304	13937	24640	4200527	74739167	171760094	166347460	6189915
1495845010412940178	parsec.dedup	2	1000	33	.9	.552	.535	500622572	2397538	1205451	169569456	1486313	390438626	14269	24426	4309508	73480510	170518626	167192983	6389882
1495845010922378166	parsec.dedup	2	1000	33	.9	.556	.539	500657975	2989998	1465742	161679757	1745724	366680361	15199	22619	4205426	69576796	161397536	163127580	6979388
1495845011431824614	parsec.dedup	2	1000	33	.9	.547	.530	500629728	2259221	1133846	171786744	1409830	398531389	13636	23718	4314221	74745579	172106999	167062405	6637159
1495845011941289957	parsec.dedup	2	1000	33	.9	.555	.538	500626545	2377983	1193236	170705276	1454768	395700927	13907	23543	4248628	74699122	171192329	167018164	6475671
1495845012450639884	parsec.dedup	2	1000	33	.9	.557	.540	500674854	2815337	1386791	163683232	1686105	371983741	15109	23535	4155526	70535976	164380706	163397976	6905210
1495845012960125477	parsec.dedup	2	1000	33	.9	.549	.532	500618359	2350901	1179949	170955399	1448666	393215005	13830	23344	4281529	75454309	173650192	165955168	6802278
1495845013469459236	parsec.dedup	2	1000	33	.9	.554	.537	500713364	2467245	1191150	162152147	1553841	359148542	12509	18825	4053957	63141700	160014494	161544735	7086854
1495845013978937017	parsec.dedup	2	1000	33	.9	.552	.535	500633775	2431979	1223138	171130158	1521044	389104676	14294	24451	4296488	72819565	172589540	166526522	6719764
1495845014488399673	parsec.dedup	2	1000	33	.9	.553	.536	500612017	2446953	1204532	171646681	1523818	400745391	13941	23412	3997537	74968626	171216304	161901914	6448863
1495845014997875016	parsec.dedup	2	1000	33	.9	.555	.538	500627873	2812853	1378327	164519668	1735084	373003022	14767	22627	4227009	70591848	164199978	162511186	7165202
1495845015507419046	parsec.dedup	2	1000	33	.9	.551	.534	500620403	3109692	1534371	160373685	1875231	361178418	15556	22763	4178478	67682440	159499081	160560157	7252118
1495845016016828910	parsec.dedup	2	1000	33	.9	.546	.529	500670724	2362765	1186764	171072450	1545888	396382973	13972	23787	4220744	74970555	171722771	166164309	6636136
1495845016526272816	parsec.dedup	2	1000	33	.9	.554	.537	500657340	2374384	1180047	169026691	1535537	397917238	13994	23818	4115552	76881279	169573738	166051388	6217593
1495845017035641721	parsec.dedup	2	1000	33	.9	.551	.534	500618364	2516029	1262794	168579632	1620112	387731714	14185	23098	4281770	72802510	168974121	165703227	6834495
1495845017545045252	parsec.dedup	2	1000	33	.9	.557	.540	500660674	2474920	1237929	168726117	1592490	394499304	14364	24145	4022061	75443183	169291909	163098252	6358286
1495845018054517449	parsec.dedup	2	1000	33	.9	.554	.537	500632986	2287799	1145563	169836564	1479896	403285134	13496	23062	4178949	77819803	170168953	166880729	6295597
1495845018563978688	parsec.dedup	2	1000	33	.9	.555	.538	500617220	2500977	1241774	167383419	1612039	387483033	14286	23734	4208171	73549559	168302481	165924939	6724765
1495845019073416948	parsec.dedup	2	1000	33	.9	.551	.534	500618670	2371853	1191083	169132718	1534743	397688252	13803	23205	4197284	76690539	169914972	166851880	6394492
1495845019582806083	parsec.dedup	2	1000	33	.9	.554	.537	500628375	2271111	1133678	171260428	1497820	400955631	13636	23698	4237671	76329148	171610251	167657964	6294673
1495845020092239093	parsec.dedup	2	1000	33	.9	.552	.535	500699509	2744660	1362096	164682957	1715396	378825519	14840	23665	4131453	72792318	165384764	164688032	6565675
1495845020601602748	parsec.dedup	2	1000	33	.9	.552	.535	500626748	2451488	1224814	170905017	1604676	388517354	14359	24197	4223850	72001705	170056408	163650261	7039747
1495845021111097362	parsec.dedup	2	1000	33	.9	.554	.537	500660871	2278036	1124916	171057495	1493651	400455938	13310	22775	4410064	75468868	172116139	168339596	6609642
1495845021620722747	parsec.dedup	2	1000	33	.9	.556	.539	500618239	2571454	1293528	166776663	1632810	388306973	14516	23475	4107418	75214746	168161435	165140885	6489895
1495845022130237777	parsec.dedup	2	1000	33	.9	.556	.538	500657044	2435268	1226616	172532464	1597135	391883701	14320	24353	4263789	72327061	174366792	165695896	6829403
1495845022639737787	parsec.dedup	2	1000	33	.9	.551	.534	500633558	2404571	1200278	172227247	1553657	397764177	13843	23287	4151965	73526087	169950601	163730766	6789308
1495845023149263130	parsec.dedup	2	1000	33	.9	.555	.538	500623850	2512288	1254459	167910262	1591989	390391342	14410	24010	4155493	74322059	168279262	165269281	6465566
1495845023658804994	parsec.dedup	2	1000	33	.9	.549	.532	500632024	2370673	1172833	169253206	1519760	400620182	13560	22814	4196358	77145038	169847026	166223097	6415443
1495845024168341316	parsec.dedup	2	1000	33	.9	.554	.537	500706686	2303668	1166736	169910246	1488637	405515989	13493	22875	4170543	79401198	171753385	167403009	6085774
1495845024677780492	parsec.dedup	2	1000	33	.9	.552	.535	500635463	2233903	1124314	171913405	1471158	405023142	13354	22966	4195720	76626444	171032637	167409983	6449647
1495845025187191898	parsec.dedup	2	1000	33	.9	.556	.539	500703462	2832335	1422988	163129986	1757340	370738787	15092	23375	4207216	70629373	163845190	164367731	6992417
1495845025696611220	parsec.dedup	2	1000	33	.9	.552	.535	500652701	2174769	1086136	174254030	1450185	408846925	12898	22312	4392264	76872289	174125119	167722130	6457040
1495845026206062938	parsec.dedup	2	1000	33	.9	.554	.537	500661418	2370671	1190983	170482466	1541147	394571170	14045	23896	4273914	74743217	170741359	167542898	6316450
1495845026715551135	parsec.dedup	2	1000	33	.9	.553	.536	500620674	2525301	1258482	168778206	1624016	391523114	14513	23743	4042139	74501617	169205442	162146911	6818643
1495845027224953458	parsec.dedup	2	1000	33	.9	.552	.535	500626480	2564918	1284586	168367731	1649867	381273916	14525	24074	4322330	70787782	168524174	165497759	6823695
1495845027734579530	parsec.dedup	2	1000	33	.9	.555	.538	500629788	2338083	1160830	169978980	1521408	399941981	13647	23116	4218412	76942064	171803085	166541489	6451541
1495845028244074622	parsec.dedup	2	1000	33	.9	.556	.539	500649342	2821438	1398339	162200456	1751038	373828657	15241	23696	4014911	71051312	161163375	161138758	6917342
1495845028753551924	parsec.dedup	2	1000	33	.9	.552	.535	500614552	2418788	1211814	168768710	1577667	395152621	14216	23945	4110152	75854382	169114273	164384013	6281640
1495845029263105163	parsec.dedup	2	1000	33	.9	.551	.534	500623476	2292124	1145386	167221622	1479838	393144666	13250	22241	3942719	74328062	167288386	163852712	6045405
1495845029772483943	parsec.dedup	2	1000	33	.9	.549	.532	500608149	1822993	1003315	161245007	1441806	357191146	9875	17452	3360569	66396328	161072743	152441683	6888422
1495845030282170057	parsec.dedup	2	1000	33	.9	.552	.535	338045967	2472510	731350	76566738	1201824	162657624	12296	19856	1576918	33709168	77647857	83516977	5321966
1495845030792329441	parsec.facesim	2	1000	33	.9	.438	.425	500673950	5828937	1701237	119592053	2005248	229512982	29470	51609	3314165	46763843	119641126	142999300	9450592
1495845031302211325	parsec.facesim	2	1000	33	.9	.514	.500	500666338	5742487	1667083	122042909	1979489	237601022	29111	51020	3285055	48469404	121936542	144124475	9356198
1495845031812230125	parsec.facesim	2	1000	33	.9	.516	.503	500649397	5668312	1649909	123882280	1966014	244271080	28856	50362	3272189	49883023	123723606	144916506	9293098
1495845032322091614	parsec.facesim	2	1000	33	.9	.518	.505	500662503	5579931	1634073	126075108	1952003	252150805	28400	50151	3248596	51304409	125702841	145678768	9211305
1495845032832219519	parsec.facesim	2	1000	33	.9	.519	.505	500738485	3786771	1246648	189385635	1510047	400153528	20637	36995	2271439	75763595	183002252	156017579	7582209
1495845033341643507	parsec.facesim	2	1000	33	.9	.518	.504	500667541	609841	375188	172211807	583658	457555617	4717	9020	776995	69363826	179629176	130855586	4784195
1495845033850968372	parsec.facesim	2	1000	33	.9	.549	.535	500660664	953123	640734	201517365	901956	516939551	9851	18931	905257	75025375	203130344	153627075	6185877
1495845034360515819	parsec.facesim	2	1000	33	.9	.622	.606	500663983	1195049	691790	121129167	1196710	291624030	11272	22359	2015890	50761226	120039607	107303681	7509160
1495845034869844954	parsec.facesim	2	1000	33	.9	.545	.530	500675749	592876	209280	95882620	698904	301010366	2193	4478	7815820	81497342	96739819	167046079	3354801
1495845035379573713	parsec.facesim	2	1000	33	.9	.518	.504	500703976	305264	173339	108437436	1055786	296127910	2445	4885	3199139	64367739	105338080	117484046	4361523
1495845035888998494	parsec.facesim	2	1000	33	.9	.498	.485	500624616	109629	58881	118469706	773634	329994304	311	439	4543735	72866973	120676730	145308777	3864847
1495845036398532274	parsec.facesim	2	1000	33	.9	.549	.535	500707363	535921	166570	96358145	668082	310893067	1492	3029	7539432	82494501	96273869	163466117	2989888
1495845036907917076	parsec.facesim	2	1000	33	.9	.514	.501	500665620	485821	218985	99012738	1199925	251412186	2230	4498	2975928	56622490	99012941	104890526	4486341
1495845037417222419	parsec.facesim	2	1000	33	.9	.508	.495	500656666	665173	378575	124165445	1071195	296850525	5410	10593	2786500	62586842	123722538	120241481	5104862
1495845037926624887	parsec.facesim	2	1000	33	.9	.532	.518	500668786	530252	294989	110004389	1095749	258098346	3799	6919	1725091	52096478	109234377	91406186	3394925
1495845038435909251	parsec.facesim	2	1000	33	.9	.490	.477	500663130	493395	288041	107418633	995839	260057615	3941	7282	1784721	51487742	106553473	91404011	3114569
1495845038945176574	parsec.facesim	2	1000	33	.9	.496	.484	500691640	519916	308398	107987075	976934	260715514	4238	9781	1696019	53320637	109377707	94694467	3637000
1495845039454473563	parsec.facesim	2	1000	33	.9	.490	.478	500664693	489754	282999	107437149	979979	260047121	3990	7973	1737694	52104040	107094923	91914335	3263710
1495845039963743656	parsec.facesim	2	1000	33	.9	.501	.487	500705553	517556	304690	104745354	906780	279274560	4568	9203	2379644	57718754	103107506	103440648	4508245
1495845040473067541	parsec.facesim	2	1000	33	.9	.504	.491	500656762	66844	25876	126099457	282417	462824207	112	224	11733462	119869523	126282108	245070531	2171928
1495845040982282780	parsec.facesim	2	1000	33	.9	.544	.530	500656668	68243	26163	447403446	548341	699797215	112	224	6390317	76834241	420044911	237359218	36658059
1495845041491711540	parsec.facesim	2	1000	34	.9	.771	.750	500658175	69040	25215	790085726	993076	959200645	112	224	110709	25919089	790527258	236245428	82269024
1495845042000951488	parsec.facesim	2	1000	34	.9	.774	.751	500662710	75309	27992	131945534	285986	467777591	120	236	11120990	115326749	158905420	244053324	6054880
1495845042510345268	parsec.facesim	2	1000	33	.9	.559	.541	500658612	995283	651665	142157425	1002427	386592001	11175	19961	8430735	92881713	140657328	208659460	4538367
1495845043020129840	parsec.facesim	2	1000	33	.9	.530	.514	500692230	2903276	817527	221735091	3215105	381610973	14381	31112	1057091	32750011	217968898	141235494	8000595
1495845043529469850	parsec.facesim	2	1000	34	.9	.570	.552	500697015	3231022	25311	262667894	4024439	489622328	114	226	672570	25640184	263518661	149614893	6316515
1495845044038685506	parsec.facesim	2	1000	34	.9	.606	.587	500654839	3172785	26128	259590532	4005391	485921813	113	226	673784	25391000	260401076	148295142	6344242
1495845044547937745	parsec.facesim	2	1000	34	.9	.602	.583	500695626	3120423	25664	257002417	3994650	482223375	112	224	670658	25127134	256918582	146775016	6461336
1495845045057189443	parsec.facesim	2	1000	34	.9	.600	.581	500676988	2994184	26270	249469247	3966337	473404652	113	226	651009	24489132	249222920	143443030	6776633
1495845045566398161	parsec.facesim	2	1000	34	.9	.596	.578	500623182	3030150	26127	251585085	3950657	476315174	112	224	669983	24648327	251206122	144635859	6723984
1495845046075918608	parsec.facesim	2	1000	34	.9	.596	.578	500620590	2975703	32365	255179563	2966210	506955233	191	320	548845	28279092	254937093	140157217	6472520
1495845046585216701	parsec.facesim	2	1000	34	.9	.601	.582	500624839	4842812	25280	239515980	3742709	468464341	112	226	703134	26843876	238502890	140891778	8222664
1495845047094415941	parsec.facesim	2	1000	34	.9	.593	.575	500623660	4841574	26248	235813780	3737045	463317169	125	250	701114	26470551	234894672	139337297	8200998
1495845047603652972	parsec.facesim	2	1000	34	.9	.591	.573	500664847	4897893	25554	235580188	3721248	463190368	112	224	688927	26384788	234316108	138920195	8213714
1495845048112849023	parsec.facesim	2	1000	34	.9	.589	.571	500619366	4790988	25302	231998979	3701750	458288961	113	226	676813	26063047	231367857	137510512	8299071
1495845048622131325	parsec.facesim	2	1000	34	.9	.587	.569	500612937	4695428	24161	228888385	3711356	454084223	112	224	653192	25647115	227425239	135671558	8510410
1495845049131357147	parsec.facesim	2	1000	34	.9	.587	.569	500618674	4741018	25397	230563671	3695726	457089506	113	226	664079	25818214	229203903	136591125	8428424
1495845049640638782	parsec.facesim	2	1000	34	.9	.586	.568	500616318	2256378	26339	193000697	2790191	416399747	134	248	362444	27196686	197099629	118822985	7410055
1495845050149923876	parsec.facesim	2	1000	34	.9	.561	.544	500613960	105068	52297	146920845	1589953	327499609	616	1206	83543	17145357	149265434	85081120	9869812
1495845050659292531	parsec.facesim	2	1000	34	.9	.535	.518	500618689	49779	22161	137892481	200367	288729915	112	226	22330	5265029	134210011	69336610	12383469
1495845051168577958	parsec.facesim	2	1000	34	.9	.521	.505	500622057	51839	22759	135902153	197998	284526975	115	221	21996	5261750	133884630	69179697	12341305
1495845051677945260	parsec.facesim	2	1000	34	.9	.522	.506	500683093	48973	20985	138418276	198505	289763615	110	225	22018	5417478	138706226	71664726	12954124
1495845052187301061	parsec.facesim	2	1000	34	.9	.529	.513	500623365	50296	22162	137501841	199346	287113965	113	226	22830	5294187	134918989	69714429	12471549
1495845052696609842	parsec.facesim	2	1000	34	.9	.526	.510	500623953	49737	21868	138569353	200706	290096976	112	224	22554	5307696	135408899	69962137	12530436
1495845053205950893	parsec.facesim	2	1000	34	.9	.520	.504	500616367	50602	21760	136585432	198463	285918606	113	226	23227	5286738	134469875	69504889	12393974
1495845053715252258	parsec.facesim	2	1000	34	.9	.523	.507	500611287	49887	21237	136350197	198019	285450030	112	224	22009	5286056	134566453	69531030	12417768
1495845054224571497	parsec.facesim	2	1000	34	.9	.522	.506	500649132	51518	21837	139710089	201780	292651679	113	226	22685	5500312	139691767	72067592	13312302
1495845054733845465	parsec.facesim	2	1000	34	.9	.529	.513	500656290	49822	21748	140274497	201688	292935534	112	226	22846	5327660	135695655	70128777	12575047
1495845055243159934	parsec.facesim	2	1000	34	.9	.527	.511	500617818	52871	22581	136462093	198679	285668601	115	226	23713	5291830	134433607	69488084	12413740
1495845055752396256	parsec.facesim	2	1000	34	.9	.524	.508	500608348	50676	21417	138855040	199615	290776957	112	224	21824	5293202	134965000	69719244	12478539
1495845056262046890	parsec.facesim	2	1000	34	.9	.524	.508	500610231	50236	21253	138368893	199652	289212058	113	226	23021	5307777	134988894	69765232	12481889
1495845056771239463	parsec.facesim	2	1000	34	.9	.526	.510	500622892	51479	21206	138748501	200716	290234061	112	224	22979	5298143	134871191	69699376	12467470
1495845057280824139	parsec.facesim	2	1000	34	.9	.524	.508	500613553	51272	21793	138782734	201466	290579143	113	226	23179	5364073	136736634	70671253	12695938
1495845057790102295	parsec.facesim	2	1000	34	.9	.526	.510	500604963	49589	21745	137142137	197666	287115221	112	224	21423	5350661	136294918	70419892	12731440
1495845058299571992	parsec.facesim	2	1000	34	.9	.524	.508	500609854	51321	21280	139163006	200259	290615439	112	226	21643	5330290	136176179	70357684	12695763
1495845058808882648	parsec.facesim	2	1000	34	.9	.522	.506	500608255	51485	22408	137093352	199993	286986589	114	226	21966	5312884	135337268	69938787	12518430
1495845059318270658	parsec.facesim	2	1000	34	.9	.523	.507	500762114	50132	21271	136561514	198386	285870945	112	226	21916	5335862	136309975	70410586	12632567
1495845059827585751	parsec.facesim	2	1000	34	.9	.525	.509	500606183	51060	21788	137219482	197495	287286158	113	226	22332	5265840	134199247	69332362	12372406
1495845060336984511	parsec.facesim	2	1000	34	.9	.520	.504	500615427	50301	21182	140996648	202785	294531580	112	224	22481	5336746	136001761	70278909	12610862
1495845060846236062	parsec.facesim	2	1000	34	.9	.528	.511	500619643	51037	21652	139956665	203744	293115708	113	226	23234	5259354	133721566	69108613	12327797
1495845061355660885	parsec.facesim	2	1000	34	.9	.525	.509	500615136	52107	21711	137414684	198634	287684645	112	224	22857	5301963	135016696	69773884	12482324
1495845061864900978	parsec.facesim	2	1000	34	.9	.527	.510	500621242	52546	22456	136208190	198227	285020553	113	226	22639	5318488	135545643	70045438	12549230
1495845062374266217	parsec.facesim	2	1000	34	.9	.522	.506	500618815	49553	21826	140043509	199774	292587873	112	226	23358	5275595	133816086	69169686	12405634
1495845062883588935	parsec.facesim	2	1000	34	.9	.523	.507	500684719	51358	22537	138086994	201222	289110320	115	228	23105	5292001	134370961	69448093	12479479
1495845063392972570	parsec.facesim	2	1000	34	.9	.523	.507	500654635	49869	21580	135638678	196578	283938836	112	224	22414	5270556	133834628	69176675	12343715
1495845063902228038	parsec.facesim	2	1000	34	.9	.522	.506	500618562	4777103	26230	234874224	3571576	468698054	127	237	281674	14653804	183217969	98738092	10822059
1495845064411471965	parsec.facesim	2	1000	34	.9	.580	.562	500653857	5080820	24821	237394863	3833873	479014034	110	224	627907	27197548	238689832	135822219	7802498
1495845064920725726	parsec.facesim	2	1000	34	.9	.595	.577	500617015	4990974	25510	234246064	3868048	474040853	113	226	606967	26679267	234389234	133672843	7797127
1495845065430044819	parsec.facesim	2	1000	34	.9	.591	.573	500618370	4939808	24201	232613144	3835785	471774670	112	224	604412	26686553	234203960	133490894	7893501
1495845065939327370	parsec.facesim	2	1000	34	.9	.591	.573	500621758	4774935	24911	228094332	3830922	465528884	113	226	602933	26212580	229854019	131746249	8086527
1495845066448559443	parsec.facesim	2	1000	34	.9	.591	.573	500626804	4820606	24657	227869912	3825517	465523995	112	226	568194	25910549	227092929	130132910	8215168
1495845066957877682	parsec.facesim	2	1000	34	.9	.586	.568	500657313	4116195	26872	235384801	3407524	486047452	129	234	598010	25970923	227778185	130987653	8194114
1495845067467184984	parsec.facesim	2	1000	34	.9	.588	.570	500619771	184840	62088	178332853	3377509	422448609	225	243	339770	31063857	220801951	123403369	5359172
1495845067976504744	parsec.facesim	2	1000	34	.9	.585	.567	500663722	2294956	893865	272902829	814539	583782611	1660	1082	613749	72873206	212046731	137546785	5557758
1495845068486097815	parsec.facesim	2	1000	34	.9	.629	.609	500699254	480135	179658	85272836	1053442	224924661	1513	1450	858081	78033434	177137483	123872463	6540992
1495845069250715038	parsec.freqmine	2	1000	34	.9	.467	.453	419490497	3668171	1074156	86357552	1303704	172334291	18656	51774	3325333	46118975	118450323	141961748	9488199
1495845069760755797	parsec.freqmine	2	1000	34	.9	.516	.503	500693094	5778391	1674181	120251166	1980542	231839672	29247	51167	3286462	48175798	121436426	143542328	9390764
1495845070270746285	parsec.freqmine	2	1000	33	.9	.516	.502	500752647	5698635	1652899	122149149	1965048	238377891	28966	50730	3279939	49274183	122869178	144411924	9328861
1495845070780606461	parsec.freqmine	2	1000	33	.9	.516	.503	500708452	5629238	1641243	124237340	1944418	245925235	28624	50184	3268315	50959556	125052585	145385182	9228847
1495845071290547991	parsec.freqmine	2	1000	33	.9	.519	.506	500713758	5523283	1609587	126895696	1923878	256229136	28023	44876	2875457	48308364	117462637	132440599	8277388
1495845071799931709	parsec.freqmine	2	1000	33	.9	.520	.506	500724348	2261005	699133	81136299	875151	171360633	12271	1493	411413	28601173	55811457	34467026	735492
1495845072309158469	parsec.freqmine	2	1000	33	.9	.436	.425	500687634	165827	83349	55747699	146743	134098463	908	1440	389909	28565069	55673926	34033767	746454
1495845072818452791	parsec.freqmine	2	1000	33	.9	.436	.424	500721162	160458	81999	55728796	150050	134068322	907	1542	414354	28586800	55884437	34555771	794711
1495845073327867885	parsec.freqmine	2	1000	33	.9	.437	.425	500654138	170791	87491	55832438	150830	134040042	955	1438	389742	28581685	55721254	34032998	788842
1495845073837136749	parsec.freqmine	2	1000	33	.9	.438	.426	500686122	162086	82047	55652422	145651	133880581	902	1433	391410	28568941	55688218	34046153	787812
1495845074346421613	parsec.freqmine	2	1000	33	.9	.438	.426	500686358	162946	82080	55617141	144128	133852535	901	1435	399142	28577597	55719118	34190416	786875
1495845074855691310	parsec.freqmine	2	1000	33	.9	.437	.426	500642100	159794	80946	55638374	145139	133829891	905	1435	393131	28576693	55704529	34091611	790732
1495845075364994070	parsec.freqmine	2	1000	33	.9	.437	.426	500615212	163311	82647	55627643	145521	133834195	903	1434	384023	28573231	55696180	33941822	784600
1495845075874276685	parsec.freqmine	2	1000	33	.9	.437	.426	500617963	162235	80967	55652032	144535	133913841	903	1439	398861	28589367	55722499	34215882	791457
1495845076383477590	parsec.freqmine	2	1000	33	.9	.438	.426	500613061	162800	81347	55646254	141915	133870972	902	1440	405126	28593459	55725565	34313375	787890
1495845076892777371	parsec.freqmine	2	1000	33	.9	.438	.426	500612329	163495	82226	55658087	144632	133882974	906	1437	389048	28581012	55697478	34041439	790067
1495845077402036381	parsec.freqmine	2	1000	33	.9	.437	.426	500616859	163110	81782	55626360	143350	133837900	904	1439	430194	28611312	55763957	34744298	785215
1495845077911250225	parsec.freqmine	2	1000	33	.9	.438	.426	500649171	161780	81105	55653643	142718	133896250	904	1444	395146	28594200	55741589	34162163	791581
1495845078420447443	parsec.freqmine	2	1000	33	.9	.438	.426	500610227	165729	81417	55685149	144210	133942306	906	1430	400025	28585398	55696947	34219738	788960
1495845078929862765	parsec.freqmine	2	1000	33	.9	.437	.426	500632500	165220	81264	55619968	142414	133853394	903	1439	407557	28594991	55735332	34349375	789662
1495845079439203338	parsec.freqmine	2	1000	33	.9	.437	.426	500610126	164701	81580	55676057	142187	133885421	904	1436	384031	28574916	55697942	33942410	787831
1495845079948399598	parsec.freqmine	2	1000	33	.9	.437	.426	500610347	163994	80901	55652911	141833	133866061	899	1434	382977	28571604	55701161	33914054	791154
1495845080457643296	parsec.freqmine	2	1000	33	.9	.438	.426	500617289	163992	80600	55644307	144244	133867703	904	1441	392419	28587543	55733905	34088837	787719
1495845080966950201	parsec.freqmine	2	1000	33	.9	.437	.426	500614822	163355	81294	55682421	144479	133936673	907	1441	394818	28591226	55747711	34131608	790554
1495845081476196878	parsec.freqmine	2	1000	33	.9	.437	.426	500613346	164538	82009	55625737	144237	133857889	904	1442	400745	28592481	55745466	34219868	785942
1495845081985388784	parsec.freqmine	2	1000	33	.9	.437	.426	500637089	163259	81803	55644564	144247	133863466	905	1921	666764	30629341	58769692	40273693	953704
1495845082494709398	parsec.freqmine	2	1000	33	.9	.466	.454	500625927	236113	121805	86589079	284113	383982392	1478	2473	2142487	26421315	121142785	152354538	5162574
1495845083003913450	parsec.freqmine	2	1000	33	.9	.600	.584	500654752	190873	100736	119977375	370094	707195572	916	1815	2123014	25881253	120730331	152420481	5116982
1495845083513221168	parsec.freqmine	2	1000	33	.9	.601	.586	500627800	196904	102055	119922330	374628	707248139	917	1822	2133331	25944983	120934394	152634514	5121815
1495845084022685011	parsec.freqmine	2	1000	33	.9	.583	.568	500636124	477609	245297	120801878	1775902	601140671	3435	11240	2134111	46906804	95888233	85162941	22135179
1495845084532326541	parsec.freqmine	2	1000	33	.9	.506	.493	500653533	624609	316824	86324444	7417878	209857000	4742	16205	1389577	86703480	133977228	61928488	18291338
1495845085041796155	parsec.freqmine	2	1000	33	.9	.498	.485	500645688	1348901	722812	139136523	2601927	312040812	11607	19500	1631775	37870770	115134083	84273850	18735955
1495845085551066603	parsec.freqmine	2	1000	33	.9	.538	.524	500615815	539787	283844	149359495	3081995	328079905	4314	284	4403829	81564984	237577927	152778329	4499212
1495845086060319384	parsec.freqmine	2	1000	33	.9	.590	.575	500631561	111363	26505	266228038	503841	551307492	126	238	5674389	85094545	287915169	205294191	1909638
1495845086569513060	parsec.freqmine	2	1000	33	.9	.601	.585	500608656	107279	25428	294431768	466929	562393411	118	232	5667190	85099350	301691101	215019693	1204115
1495845087078807924	parsec.freqmine	2	1000	33	.9	.606	.590	500616163	108478	26020	301493216	428547	568913186	117	224	5644998	85184766	310129095	219514402	895681
1495845087588065872	parsec.freqmine	2	1000	33	.9	.609	.593	500618558	105314	24812	310395252	397528	578391859	112	224	5568578	85058636	311915553	218551008	890334
1495845088097383111	parsec.freqmine	2	1000	33	.9	.611	.595	500691466	98030	24561	300128825	483726	563852331	112	238	6093370	83491674	288106176	211689697	1785617
1495845088606628954	parsec.freqmine	2	1000	33	.9	.606	.590	500664866	89529	25392	293254164	508255	557566223	118	234	6205464	83160056	294316604	217389014	1390035
1495845089115797089	parsec.freqmine	2	1000	33	.9	.605	.589	500678027	110341	26080	294830144	527168	556172602	117	226	5432431	86033430	312323299	218407320	709026
1495845089625034662	parsec.freqmine	2	1000	33	.9	.603	.587	500626398	102686	23639	313853618	356432	584837390	112	224	5350803	85738361	313623299	217418336	944130
1495845090134236401	parsec.freqmine	2	1000	33	.9	.614	.598	500630949	105522	24976	311900604	355723	581912408	112	224	5641965	84944494	310318029	219289690	944761
1495845090643409411	parsec.freqmine	2	1000	33	.9	.613	.597	500661001	106222	25036	309125951	414736	575064075	113	224	5454970	85624857	313363491	218183870	912002
1495845091152605172	parsec.freqmine	2	1000	33	.9	.610	.594	500631499	107140	25421	311157225	404659	577755068	112	228	5659847	84435317	301728665	212811839	1424218
1495845091661806702	parsec.freqmine	2	1000	33	.9	.610	.594	500632001	106426	24792	300693914	481035	567639881	114	224	5635274	84888754	309740700	218815992	830230
1495845092170895963	parsec.freqmine	2	1000	33	.9	.607	.591	500673043	106565	25156	310449173	397780	578017776	112	224	5314283	85730875	314677853	216945318	699202
