#Timestamp	Benchmark	Run(#)	CPU(4) Frequency(MHz)	CPU(4) Temperature(C)	A15 Voltage(V)	A15 Current(A)	A15 Power(W)	CPU_CYCLES	L1I_CACHE_REFILL	L1I_TLB_REFILL	L1D_CACHE_ACCESS	L1D_TLB_REFILL	INST_RETIRED	EXCEPTION_TAKEN	EXCEPTION_RETURN	BRANCH_MISPRED	BRANCH_PRED	DATA_MEM_ACCESS	L1I_CACHE_ACCESS	L2D_CACHE_ACCESS
1496392529105503005	parsec.freqmine	2	1000	34	.9	.434	.420	502301628	170268	87748	55865279	148116	134418754	922	1464	457574	28604881	55821322	35276915	782711
1496392529614788557	parsec.freqmine	2	1000	34	.9	.435	.421	502396159	170049	87687	55805016	147564	134178247	920	1471	450971	28625745	55850041	35209803	782314
1496392530124050400	parsec.freqmine	2	1000	34	.9	.434	.420	502410335	173806	89424	55833983	147889	134308912	923	1473	428887	28612578	55845792	34838194	790609
1496392530633282035	parsec.freqmine	2	1000	34	.9	.435	.421	502323944	174225	88970	55868737	148565	134324807	925	1467	404217	28589868	55786152	34409110	780305
1496392531142538170	parsec.freqmine	2	1000	34	.9	.435	.421	502176093	168471	86828	55835749	145105	134276324	921	1472	460983	28623286	55861968	35365078	780497
1496392531651854263	parsec.freqmine	2	1000	34	.9	.435	.421	502386865	172452	87881	55832290	146036	134285036	919	1475	480305	28643732	55919887	35703976	792628
1496392532161091523	parsec.freqmine	2	1000	34	.9	.434	.420	502264416	172799	88329	55841009	148541	134337293	923	1475	484966	28639116	55883363	35773457	785817
1496392532670376742	parsec.freqmine	2	1000	34	.9	.434	.420	502236270	168056	87190	55820182	145765	134211501	918	1479	466868	28645885	55912723	35495784	788142
1496392533179740856	parsec.freqmine	2	1000	34	.9	.434	.420	502327533	169288	87704	55842878	149200	134298804	922	1474	475163	28644599	55911799	35606127	787603
1496392533689117553	parsec.freqmine	2	1000	34	.9	.434	.420	502281894	169533	87032	55762864	147176	134240859	914	1474	418964	28638766	55912166	34747102	779543
1496392534198433167	parsec.freqmine	2	1000	34	.9	.434	.420	502198434	173388	88620	55823655	146848	134297407	921	1471	457734	28620900	55863367	35294516	778765
1496392534707695156	parsec.freqmine	2	1000	34	.9	.435	.421	502348812	172324	88412	55791921	147754	134250741	917	1470	403050	28606061	55834636	34425994	786514
1496392535216963104	parsec.freqmine	2	1000	34	.9	.433	.419	502186837	171358	87411	55821436	146911	134294999	919	1476	458273	28624793	55874586	35332313	778587
1496392535726183656	parsec.freqmine	2	1000	34	.9	.434	.420	502226050	169406	86045	55817961	146465	134253123	922	1476	437828	28632196	55883637	35019475	781932
1496392536235338916	parsec.freqmine	2	1000	34	.9	.434	.420	502412563	175894	88420	55843791	147362	134317054	922	1479	423925	28624533	55868845	34792129	783312
1496392536744612947	parsec.freqmine	2	1000	34	.9	.434	.420	502109719	170024	86041	55816355	145394	134250816	919	1467	442951	28607946	55834360	35067955	784596
1496392537253859165	parsec.freqmine	2	1000	34	.9	.433	.419	826582588	349822	194998	131219523	465285	635044783	2088	5144	4363642	53703117	234159060	294827399	7801886
1496392537763215342	parsec.freqmine	2	1000	34	.9	.717	.696	981777132	425932	238274	246307898	819228	1459513773	1911	10474	4262528	64832237	211571191	246277020	20836368
1496392538272733643	parsec.freqmine	2	1000	35	.9	.901	.874	983648729	1177739	702627	192635547	9298047	620664587	9166	35413	2733993	122263852	224255093	130624694	39219602
1496392538782415423	parsec.freqmine	2	1000	35	.9	.779	.755	931634937	1773433	1114311	254237767	5698687	560789173	14748	3900	7075476	135606952	399457818	257782625	14841148
1496392539291796495	parsec.freqmine	2	1000	35	.9	.794	.771	1001407044	214007	51620	557845810	1060590	1111936171	253	474	11464113	165652113	591220080	426691089	5464567
1496392539800980818	parsec.freqmine	2	1000	35	.9	1.016	.986	1001404626	211107	49746	595380391	1010640	1128783516	236	468	11395461	165954046	587055932	422311700	5596504
1496392540310227516	parsec.freqmine	2	1000	35	.9	1.032	1.003	1001415400	208668	49622	607721036	940742	1133895360	227	464	11434912	165391450	594448316	426852114	5242487
1496392540819625609	parsec.freqmine	2	1000	35	.9	1.033	1.003	1001410602	202041	47797	609362067	941894	1142126778	232	464	10831929	168360848	606272315	424654074	4729071
1496392541329008410	parsec.freqmine	2	1000	36	.9	1.031	1.001	1001400055	181196	47456	614193832	900748	1152602104	231	452	10712651	168849992	616930180	429882037	4378608
1496392541838266837	parsec.freqmine	2	1000	36	.9	1.034	1.004	1001396130	199729	46421	628519649	790571	1170515701	227	454	10715757	168310943	615909946	428974106	4569289
1496392542347483243	parsec.freqmine	2	1000	36	.9	1.038	1.007	1001457623	206479	48289	623542652	880469	1159783085	229	454	10673580	167896049	615795635	428101128	4894908
1496392542856804607	parsec.freqmine	2	1000	36	.9	1.038	1.008	1001416683	201173	47129	625542133	880421	1162322304	227	454	10968143	165783431	608266676	427803252	5462693
1496392543366038409	parsec.freqmine	2	1000	36	.9	1.038	1.007	1001402897	208141	49285	614755311	925777	1148469084	229	460	11087448	166981031	603018089	427540874	5698278
1496392543875212627	parsec.freqmine	2	1000	36	.9	1.036	1.006	1001410224	205023	47798	617479378	912254	1150095573	227	454	11143992	167613190	606565377	431438579	5397032
1496392544384569929	parsec.freqmine	2	1000	36	.9	1.039	1.009	1001399339	207348	48401	615051181	927468	1146878670	227	456	11120387	167023506	603353952	427499042	5268160
1496392544893852085	parsec.freqmine	2	1000	36	.9	1.037	1.007	1001408326	204366	47208	611208222	956512	1141815811	229	458	10963373	167179850	611351229	429821827	5449030
1496392545403096199	parsec.freqmine	2	1000	36	.9	1.039	1.009	1001394515	203944	47122	623019671	922185	1155810138	227	454	11003890	166792364	614700181	430445289	4667674
1496392545912279209	parsec.freqmine	2	1000	36	.9	1.039	1.008	1001564111	202899	47049	620726073	964654	1151540204	229	458	11277375	166502909	609197378	431946039	4575155
1496392546421500156	parsec.freqmine	2	1000	36	.9	1.036	1.006	1001399217	207451	48957	607858436	1072253	1129960918	227	452	11781952	164193376	592481244	429536522	5247569
1496392546930777645	parsec.freqmine	2	1000	36	.9	1.034	1.003	1001400289	177917	47610	608192883	1073971	1135480061	228	452	11227982	164269315	603914428	428469623	5865704
1496392547440039822	parsec.freqmine	2	1000	36	.9	1.033	1.003	1001498150	203968	47729	618235455	924305	1151224199	227	450	10948003	165711058	604043709	423463551	5720537
1496392547949361124	parsec.freqmine	2	1000	36	.9	1.037	1.007	1001520918	206548	47847	609173741	1030273	1135312504	229	454	11005608	165016117	606445907	425575462	5644759
1496392548458717738	parsec.freqmine	2	1000	36	.9	1.039	1.009	1001646121	205154	48561	623474666	997781	1151930105	222	446	11311596	164294807	609845860	430623699	4801823
1496392548967994915	parsec.freqmine	2	1000	36	.9	1.038	1.008	1001517688	201472	47026	610869682	1100390	1133463681	224	448	11404923	162893258	597019247	425062408	5543358
1496392549477186404	parsec.freqmine	2	1000	36	.9	1.035	1.005	1001708480	206442	47510	612903356	1093129	1135300874	225	450	11519134	162513099	598525349	427859818	5863847
1496392549986453414	parsec.freqmine	2	1000	36	.9	1.036	1.005	1001517127	185326	45391	592928336	1178190	1120597498	224	452	10928532	163801590	583647000	408239375	6242153
1496392550495688736	parsec.freqmine	2	1000	36	.9	1.022	.992	998947490	179600	52958	439344534	1415669	1027131502	261	528	6806350	165878991	415383878	255659187	12908965
1496392551004931288	parsec.freqmine	2	1000	36	.9	.878	.852	1001527912	208748	55813	486984771	1311018	1028302329	302	608	9811599	158362715	472806045	342151741	10167400
1496392551514339527	parsec.freqmine	2	1000	36	.9	.992	.963	984272423	315095	121742	338698715	2192853	815146591	1328	2811	12760824	137764754	325285810	335906992	13650606
1496392552023763495	parsec.freqmine	2	1000	36	.9	.918	.891	1001524519	246810	103657	342155921	3168348	837842423	1000	1942	13163150	145394354	342325104	363129530	14425403
1496392552533062755	parsec.freqmine	2	1000	36	.9	.940	.913	985837124	258591	105641	338735456	3456095	791410587	965	2048	13681387	137838531	325448193	368279841	13932465
1496392553043484888	parsec.streamcluster	2	1000	36	.9	.709	.689	400885499	3363327	996027	111580210	1488994	235674214	15557	34824	2425385	37652508	92880197	106904194	7050352
1496392553553779939	parsec.streamcluster	2	1000	35	.9	.536	.518	554069957	6480694	1894260	126852760	2152392	245501886	30795	53900	3625213	50449612	127658354	153719668	10422606
1496392554064180926	parsec.streamcluster	2	1000	35	.9	.538	.520	553596691	6386624	1856702	128966242	2129683	252676855	30407	53532	3603797	51726475	129243935	154301218	10363499
1496392554574398893	parsec.streamcluster	2	1000	35	.9	.538	.521	552880157	6311101	1855808	130985980	2112711	260583692	30089	52857	3575322	53556651	131648545	155285515	10243883
1496392555084795235	parsec.streamcluster	2	1000	35	.9	.540	.522	553084241	6187578	1828390	133798950	2099219	271179276	29458	51324	3545910	55808169	134628512	156339946	10121736
1496392555594739848	parsec.streamcluster	2	1000	35	.9	.631	.611	789275356	2714107	881203	274797781	1636549	601858813	13916	17662	1740110	54097251	309799837	209756768	27870782
1496392556104327774	parsec.streamcluster	2	1000	36	.9	1.061	1.030	1001656515	135917	53807	376173833	1437732	863693737	702	898	1635010	43504877	376961408	250943123	43439552
1496392556613805013	parsec.streamcluster	2	1000	36	.9	1.074	1.043	1001623129	135144	55209	376285801	1439200	863974347	719	904	1631206	43460963	376877779	250832806	43448560
1496392557123306940	parsec.streamcluster	2	1000	37	.9	1.074	1.043	1001650890	128702	53348	376476034	1438194	864166443	668	895	1638677	43547834	376919281	250923911	43450199
1496392557632824095	parsec.streamcluster	2	1000	37	.9	1.075	1.044	1001539753	131386	55082	376361411	1438749	864054123	677	867	1629803	43580692	376931332	250822219	43433083
1496392558142389626	parsec.streamcluster	2	1000	37	.9	1.075	1.044	1001604835	127329	53210	376673906	1438823	864539780	687	932	1634260	43516979	376804831	250794901	43425142
1496392558651861198	parsec.streamcluster	2	1000	37	.9	1.076	1.045	1001528115	131272	54268	376281210	1439352	864073696	651	873	1624448	43495990	376922617	250681658	43424387
1496392559161318916	parsec.streamcluster	2	1000	37	.9	1.076	1.045	1001490181	129397	53869	376010734	1437637	863398236	667	931	1635745	43540319	376628619	250668580	43419552
1496392559670720405	parsec.streamcluster	2	1000	37	.9	1.075	1.043	1001433493	133106	55788	374266526	1441473	862211297	660	884	1495065	43033193	374712704	246316396	45312850
1496392560180152915	parsec.streamcluster	2	1000	38	.9	1.079	1.047	1001425465	132170	54045	373437773	1442864	861288652	725	802	1460604	42916261	374462719	245357739	45545869
1496392560689603174	parsec.streamcluster	2	1000	38	.9	1.077	1.046	1001419498	133698	54372	373672293	1441492	862466153	717	892	1441522	42913337	373933046	244581102	45327968
1496392561199103788	parsec.streamcluster	2	1000	38	.9	1.076	1.045	1001420955	128950	52357	373431916	1444532	863141874	714	960	1395745	42759181	373888024	243391616	44754713
1496392561708674194	parsec.streamcluster	2	1000	38	.9	1.076	1.044	1001485788	132528	55175	373437140	1446824	863226070	710	948	1393920	42905081	373861650	243255363	44735761
1496392562218132453	parsec.streamcluster	2	1000	38	.9	1.075	1.043	1001475864	131291	55190	373072324	1481024	863455138	684	922	1354098	42577688	373414991	242198644	44548759
1496392562727566922	parsec.streamcluster	2	1000	38	.9	1.073	1.042	1001450143	123200	53728	372641746	1562716	862867990	678	965	1348849	42677697	372623590	241480522	43756139
1496392563237229410	parsec.streamcluster	2	1000	38	.9	1.072	1.041	1001651945	132304	55460	372137703	1623656	862123414	681	906	1320578	42391228	371890306	240447162	43559312
1496392563746619545	parsec.streamcluster	2	1000	38	.9	1.069	1.038	1001508514	130091	54225	372073665	1621160	861925352	724	952	1324975	42501757	372718662	240930104	43669160
1496392564256027180	parsec.streamcluster	2	1000	38	.9	1.069	1.038	1001538655	133561	56065	371807001	1621612	861357158	706	922	1323105	42419754	372151909	240622139	43591986
1496392564765451794	parsec.streamcluster	2	1000	38	.9	1.069	1.039	1001579293	128681	54033	372522229	1613755	863003063	693	947	1324427	42555007	372161219	240579716	43598900
1496392565274845825	parsec.streamcluster	2	1000	38	.9	1.069	1.038	1001596126	133141	55353	371372607	1648143	860669463	698	951	1316980	42446965	371351278	240055649	43873420
1496392565784329459	parsec.streamcluster	2	1000	38	.9	1.070	1.039	1001530906	129081	54388	371262521	1649728	860517175	687	981	1307115	42328456	371295570	239698808	43807077
1496392566293906885	parsec.streamcluster	2	1000	38	.9	1.069	1.039	1001600321	134123	56198	371133429	1643318	860180214	688	971	1309477	42337941	371737799	240040109	43871818
1496392566803420624	parsec.streamcluster	2	1000	38	.9	1.069	1.038	1001510820	128961	54709	371349554	1647981	860697031	717	950	1310255	42397811	371542335	239850599	43835466
1496392567312890425	parsec.streamcluster	2	1000	38	.9	1.070	1.039	807379075	519213	175330	327733505	1562651	755131155	2290	3705	1118486	32283386	262332219	173960680	30098189
1496392567822569019	splash2x.barnes	2	1000	38	.9	.821	.798	460127720	4577970	1343500	100126699	1560331	199463397	21855	47837	3276145	49214652	122088362	142233366	9393309
1496392568332838110	splash2x.barnes	2	1000	37	.9	.458	.444	553716091	6419829	1874503	128138305	2131604	248744831	30552	54087	3607951	50960274	128147468	153345975	10395897
1496392568843095952	splash2x.barnes	2	1000	37	.9	.539	.521	553021856	6379622	1909785	128922054	2165119	253859528	30617	53648	3601232	51999005	129480089	154001646	10342353
1496392569353258003	splash2x.barnes	2	1000	36	.9	.539	.521	552227913	6289696	1875089	131444225	2134745	262522415	30223	53074	3575691	53726734	131625976	154814783	10224600
1496392569863461511	splash2x.barnes	2	1000	36	.9	.540	.523	571710816	6282300	1878356	135310371	2157951	272663990	30000	50812	3442593	55138587	137707896	158894694	10493650
1496392570373043542	splash2x.barnes	2	1000	36	.9	.541	.523	589837502	1896030	823819	135473976	1439103	346391000	12214	17337	2157232	52894485	142092179	140315218	12457818
1496392570882596760	splash2x.barnes	2	1000	36	.9	.575	.558	1001183760	661547	287085	235755704	4302280	521187083	2885	3506	3079015	61848236	267230662	207840870	18263614
1496392571391930937	splash2x.barnes	2	1000	36	.9	.853	.828	1001483824	103028	49630	352506671	5135246	735359547	230	452	2290026	60418306	351953496	247009118	16016016
1496392571901159905	splash2x.barnes	2	1000	36	.9	1.005	.975	1001478670	102746	51147	352937582	4809625	736529486	230	456	2187251	60439487	352305315	245957410	16758285
1496392572410423144	splash2x.barnes	2	1000	36	.9	1.009	.979	1001475792	101322	55627	353347370	4472529	736849134	229	454	2206807	60473998	352616916	246409837	16761953
1496392572919719654	splash2x.barnes	2	1000	36	.9	1.009	.979	1001478936	99802	52059	353376839	4384254	736425476	225	462	2201619	60458764	352530331	246348145	16974542
1496392573429072956	splash2x.barnes	2	1000	36	.9	1.009	.979	1001494160	100592	54271	353038537	4481871	736218747	225	454	2169375	60491071	352600789	246030091	16806879
1496392573938388445	splash2x.barnes	2	1000	36	.9	1.009	.979	1001476637	98876	54441	353028957	4614691	736583388	224	458	2164021	60391216	352268709	245680290	17061725
1496392574447673933	splash2x.barnes	2	1000	36	.9	1.009	.979	1001511954	99431	48544	352924364	4437673	736388276	224	458	2164079	60422332	352279581	245622882	17239148
1496392574956925360	splash2x.barnes	2	1000	36	.9	1.010	.980	1001562709	99976	49344	352834061	4691134	737267969	226	458	2153246	60415439	352162226	245348052	17067878
1496392575466194829	splash2x.barnes	2	1000	36	.9	1.009	.979	1001557326	98157	57419	352774772	4618820	738543169	224	454	2131027	60415703	352154831	244710089	17265948
1496392575975413651	splash2x.barnes	2	1000	36	.9	1.009	.979	1001474165	101293	62247	352036923	5256853	736694824	228	458	2295187	60381486	351392522	246253503	15732940
1496392576484717349	splash2x.barnes	2	1000	36	.9	1.005	.975	1001475084	103762	67497	352084454	5599281	735644895	229	456	2376003	60428103	351464491	247253039	15079624
1496392576993919921	splash2x.barnes	2	1000	36	.9	1.003	.973	1001474184	99805	56181	352066608	5280531	734950137	229	462	2366922	60381184	351571389	247315364	14998035
1496392577503297056	splash2x.barnes	2	1000	36	.9	1.004	.974	1001527746	99090	53308	352135494	5513324	733601223	227	452	2305470	59459738	344106306	242498652	15096274
1496392578012907649	splash2x.barnes	2	1000	36	.9	.983	.954	822199763	382153	137227	205065241	3215757	481951952	1542	3031	1920442	65676242	208230060	157528337	12217086
1496392578522205638	splash2x.barnes	2	1000	36	.9	.827	.802	1001493222	100537	44247	351873086	3287336	734056252	227	454	2299558	60542336	352733727	247496598	14919304
1496392579031437461	splash2x.barnes	2	1000	36	.9	1.004	.974	1001474119	101179	43890	352175884	3363091	733961513	227	458	2222214	60487872	352525327	246552018	16245659
1496392579540657554	splash2x.barnes	2	1000	36	.9	1.007	.977	1001476413	96394	41603	351746620	3578962	733687715	227	452	2190330	60348076	351928209	245899371	16877247
1496392580049889814	splash2x.barnes	2	1000	36	.9	1.009	.979	1001473111	100081	43214	351680574	3619828	732378967	231	456	2202517	60340927	351785520	246113990	16820501
1496392580559184574	splash2x.barnes	2	1000	36	.9	1.009	.979	1001473500	99302	42499	351765011	3692678	732978880	228	454	2166379	60395180	352033252	245873266	16910869
1496392581068434855	splash2x.barnes	2	1000	36	.9	1.009	.979	1001476242	100209	42490	351616396	3590181	733464699	229	464	2179984	60368876	352066829	245799650	16628669
1496392581577613157	splash2x.barnes	2	1000	36	.9	1.009	.980	1001532478	99868	42921	351573666	3648452	733073212	231	454	2166909	60384644	352082069	245621071	17129358
1496392582087024354	splash2x.barnes	2	1000	36	.9	1.010	.980	1001538951	100938	45850	351851938	3481252	734408758	230	456	2160384	60378146	351871688	245148897	16948644
1496392582596286343	splash2x.barnes	2	1000	36	.9	1.009	.979	1001470405	97702	46069	351499308	3485045	734762608	228	448	2136510	60348009	351959726	244828695	16786061
1496392583105592166	splash2x.barnes	2	1000	36	.9	1.009	.979	1001473060	101419	54035	351873202	3319203	735722270	229	450	2263320	60515443	352157215	246634912	15449515
1496392583614900676	splash2x.barnes	2	1000	37	.9	1.004	.974	1001468209	97900	51327	352290770	3290518	735032454	229	446	2312782	60583352	352895437	247577727	14487012
1496392584124209477	splash2x.barnes	2	1000	36	.9	1.002	.972	1001472718	103588	51255	352209224	3353906	734523620	233	450	2314410	60571288	352892361	247693476	14539896
1496392584633493071	splash2x.barnes	2	1000	37	.9	1.003	.973	1001525172	100484	49996	352156152	3443566	734032224	230	454	2389982	60518463	352539508	248384365	14140319
1496392585142814018	splash2x.barnes	2	1000	36	.9	.938	.909	726842891	81324	41910	246822428	2474053	516067858	183	1232	1569970	48472549	214541140	154781365	9804842
1496392585652130028	splash2x.barnes	2	1000	36	.9	.697	.675	966248160	355504	134653	263344142	2857848	602354743	1479	1972	2332120	69461839	294330199	213966187	14907582
1496392586161362642	splash2x.barnes	2	1000	36	.9	1.004	.974	1001402679	99186	43901	352959258	3449528	735926535	229	458	2265621	60556364	352837829	247199509	15643833
1496392586670596673	splash2x.barnes	2	1000	36	.9	1.007	.977	1001403300	97322	41986	352360244	3511996	735134052	224	450	2165437	60303268	351923369	245275744	16743355
1496392587179899891	splash2x.barnes	2	1000	36	.9	1.008	.978	1001475800	98747	43889	352204991	3681862	733429616	225	458	2195673	60352495	351924597	245916980	16417417
1496392587689181610	splash2x.barnes	2	1000	36	.9	1.008	.978	1001400886	98595	45085	352154567	3834086	732669985	222	450	2161014	60307938	351862779	245377012	17088469
1496392588198530849	splash2x.barnes	2	1000	36	.9	1.009	.979	1001446201	100081	42526	352506278	3736175	734028171	226	462	2151626	60367381	352031289	245291003	16690298
1496392588707758671	splash2x.barnes	2	1000	37	.9	1.009	.979	1001385513	101106	42776	352476917	3578571	734930730	226	454	2154208	60335497	351974737	245267214	16532347
1496392589216997244	splash2x.barnes	2	1000	36	.9	1.010	.980	1001422607	100742	42883	352013933	3720730	733931686	225	464	2155264	60357599	351804046	245147853	16720492
1496392589726185608	splash2x.barnes	2	1000	36	.9	1.009	.979	1001377166	97474	43087	352753188	3558849	735958751	223	454	2146074	60427116	352301066	245364690	16472034
1496392590235455201	splash2x.barnes	2	1000	36	.9	1.008	.978	1001367039	99617	43576	352342301	3593126	736163124	225	458	2132778	60339116	351779074	244712914	16945968
1496392590744751378	splash2x.barnes	2	1000	36	.9	1.007	.977	1001366086	97037	42667	352732040	3297119	736416352	223	452	2278755	60531102	352618643	247053538	14814233
1496392591254069659	splash2x.barnes	2	1000	36	.9	1.004	.974	1001366253	100847	44046	353272067	3540940	735675794	226	458	2358782	60681418	353239266	248506854	13908196
1496392591763247815	splash2x.barnes	2	1000	36	.9	1.004	.974	957909514	101001	46565	344983754	3508612	719033187	231	420	2059870	54027787	312235612	220066598	13019101
1496392592272597241	splash2x.barnes	2	1000	36	.9	1.002	.973	746339457	330124	126242	175662388	1968086	416053089	1428	2814	1828236	63828281	199775082	151366412	11564209
1496392592782066147	splash2x.barnes	2	1000	36	.9	.686	.665	1001557387	105330	43852	346801791	3413848	726351895	230	464	2273266	60580857	353085798	247260174	14936841
1496392593291291928	splash2x.barnes	2	1000	36	.9	.950	.922	1001398027	97476	41446	353010855	3431387	735798481	225	454	2225674	60603265	353179396	246975206	15787538
1496392593800504813	splash2x.barnes	2	1000	36	.9	1.005	.975	1001414728	102213	43004	352437025	3700702	734929740	229	458	2184898	60442242	352661435	246169727	16538704
1496392594309800177	splash2x.barnes	2	1000	36	.9	1.009	.980	1001500055	97546	42049	352554792	3709368	733869156	227	454	2201959	60509807	352732479	246647853	16358823
1496392594819137708	splash2x.barnes	2	1000	36	.9	1.008	.979	1001483753	100547	42292	352707047	3784962	734816891	229	456	2166800	60503918	352778497	246009324	16810001
1496392595328341468	splash2x.barnes	2	1000	36	.9	1.010	.981	1001408098	99280	42736	352618191	3671267	735041411	228	446	2175464	60457093	352786661	245999787	16664959
1496392595837569957	splash2x.barnes	2	1000	36	.9	1.010	.980	1001474452	103409	43864	352718763	3700404	735401104	231	448	2159765	60454288	352608044	245736958	16773784
1496392596346906488	splash2x.barnes	2	1000	36	.9	1.011	.981	1001408193	101146	43034	352814734	3567628	735995439	228	444	2149932	60503241	352808013	245729792	16561102
1496392596856081789	splash2x.barnes	2	1000	36	.9	1.010	.980	1001489515	102256	44313	352804468	3532154	736919009	229	456	2153232	60494202	352746139	245588696	16630233
1496392597365303091	splash2x.barnes	2	1000	36	.9	1.010	.980	1001418207	100106	43219	352979411	3379599	737549341	225	446	2265381	60639318	352931611	247044210	15319867
1496392597874563039	splash2x.barnes	2	1000	36	.9	1.006	.977	1001406961	104857	54340	353065660	3375238	736940377	229	458	2279247	60606571	352956745	247200411	14480562
1496392598383870069	splash2x.barnes	2	1000	36	.9	1.005	.975	1001523166	103805	54649	353147469	3434778	736611794	227	456	2291234	60635511	353415290	247875068	14261761
1496392598893072954	splash2x.barnes	2	1000	36	.9	1.003	.973	1001415744	106826	50827	352970342	3493465	735417820	230	456	2354882	60578636	352958847	248320863	13707968
1496392599402258215	splash2x.barnes	2	1000	36	.9	1.001	.972	718338490	88133	44693	252667259	2598659	528526794	183	3239	1491337	40043981	208437894	152972109	10028866
1496392599912150182	splash2x.fmm	2	1000	36	.9	.859	.834	379745474	3622237	1085668	89855310	1416370	184102868	16947	35147	2443777	37716876	92791065	106980999	6950929
1496392600422602399	splash2x.fmm	2	1000	36	.9	.373	.363	553899961	6461987	1912921	127042242	2166494	246441214	30851	54119	3615101	50552713	127788838	153553889	10405414
1496392600932575220	splash2x.fmm	2	1000	35	.9	.537	.520	553371478	6404572	1901938	128948964	2160930	253162775	30697	53709	3598221	51716869	129297264	154123208	10302876
1496392601442644875	splash2x.fmm	2	1000	35	.9	.538	.521	552767649	6293806	1868272	131154368	2129382	261174201	30273	52936	3583208	53504133	131528691	155177089	10201787
1496392601952729655	splash2x.fmm	2	1000	35	.9	.539	.522	555563283	6198570	1844340	132892348	2117908	268594427	29627	52142	3542204	55592083	134810094	156697925	10185804
1496392602462142977	splash2x.fmm	2	1000	35	.9	.540	.523	538779176	2541351	804844	97993476	1133242	231753175	12496	14980	1071830	35132352	88097299	84244490	4587112
1496392602971422153	splash2x.fmm	2	1000	35	.9	.497	.481	573077856	1008765	665567	92513181	1066045	214100813	9131	34089	1076050	38639374	113708843	104904376	8497836
1496392603481658558	splash2x.fmm	2	1000	35	.9	.534	.517	820010595	4712252	3871807	201142920	4810347	325573825	51701	96009	2325569	59362390	187263151	191693361	13011799
1496392603991016547	splash2x.fmm	2	1000	35	.9	.630	.611	505296815	1074081	702900	92174407	3810104	192850785	11783	14433	4793962	45859835	89430729	152006169	13615723
1496392604500340682	splash2x.fmm	2	1000	35	.9	.529	.513	873507903	126305	40272	165401919	4495378	612662547	219	458	817157	34169430	173136882	181834659	8433350
1496392605009600609	splash2x.fmm	2	1000	35	.9	.887	.861	1001501929	126186	44604	186401075	6396428	820665910	229	458	557350	35575547	185466020	215281176	6955438
1496392605519029139	splash2x.fmm	2	1000	36	.9	.896	.869	1001569050	120209	44366	195035074	5734767	860326744	229	454	534541	37552206	193725710	225204839	7192761
1496392606028327733	splash2x.fmm	2	1000	36	.9	.905	.878	1001484223	126865	45221	199994314	5174106	881765646	229	454	525637	38730438	198816117	230736610	7272920
1496392606537591805	splash2x.fmm	2	1000	36	.9	.916	.889	1001552862	122625	43657	194320703	5821513	857875999	227	456	538679	36875665	190917261	221794898	7033679
1496392607046858669	splash2x.fmm	2	1000	36	.9	.909	.882	1001418445	124749	43666	212382689	4798629	940976077	228	456	518219	43440815	219411403	256494670	7614348
1496392607556112242	splash2x.fmm	2	1000	36	.9	.947	.919	978234360	118094	41935	258391276	418407	1150039102	232	451	453460	63145816	244091371	284313769	8741845
1496392608065531960	splash2x.fmm	2	1000	36	.9	.940	.912	995302992	159264	65565	176237165	5367010	602762092	432	783	3550569	54881913	176503722	210122036	14302528
1496392608574890782	splash2x.fmm	2	1000	36	.9	.857	.832	1001437683	127359	45057	185663563	6499715	817047523	229	454	546237	35457996	184958034	214534501	6882264
1496392609084208542	splash2x.fmm	2	1000	36	.9	.891	.865	1001468751	127453	45651	194641845	5715308	858352267	229	460	540451	37168536	192214379	223262182	7085421
1496392609593479615	splash2x.fmm	2	1000	36	.9	.916	.889	1001402622	125118	44430	198716886	5336124	876871161	227	452	534436	38349042	197149322	229048612	7167998
1496392610102801458	splash2x.fmm	2	1000	36	.9	.924	.897	1001409327	123476	44959	196501886	5556890	867353348	229	456	548784	37728895	194540674	226281592	7164811
1496392610612122739	splash2x.fmm	2	1000	36	.9	.913	.886	1001404434	125064	45040	196403157	5658961	866514999	226	454	533485	38004761	195833960	227632739	7177689
1496392611121364853	splash2x.fmm	2	1000	36	.9	.919	.892	978144466	121755	44733	283146519	281967	1267242601	238	445	449463	56195135	271128367	318797770	8608658
1496392611630715696	splash2x.fmm	2	1000	36	.9	.952	.924	1000085719	135033	51557	175249794	4392317	598872613	338	547	3424282	66816281	172492507	205211220	14729447
1496392612140023060	splash2x.fmm	2	1000	36	.9	.893	.867	1001478840	127725	47102	185375307	6572728	815964609	231	460	585926	35226205	185044897	213561350	6958686
1496392612649332174	splash2x.fmm	2	1000	36	.9	.892	.866	1001461560	124204	44531	193324683	5891749	852626108	224	458	548671	36562204	189663314	220383914	7021762
1496392613158707038	splash2x.fmm	2	1000	36	.9	.914	.887	1001393101	125921	44709	191814071	6033826	845199893	225	460	536142	37178734	192182619	223178818	7080658
1496392613667909798	splash2x.fmm	2	1000	36	.9	.912	.885	1001531902	120338	43982	196591417	5471423	867127109	223	454	532015	37631059	194225382	225402585	7057915
1496392614177201371	splash2x.fmm	2	1000	36	.9	.906	.879	1001398771	125810	45515	192017518	6068015	846712954	228	458	545049	36695263	190227816	220947151	7065170
1496392614686468048	splash2x.fmm	2	1000	36	.9	.966	.938	1001402653	117122	42310	278181118	885320	1248347504	226	454	470647	53288746	262168357	308391656	8362142
