#Timestamp	Benchmark	Run(#)	Cores(#)	CPU(4) Frequency(MHz)	CPU(4) Temperature(C)	A15 Voltage(V)	A15 Current(A)	A15 Power(W)	CPU_CYCLES	L1I_CACHE_REFILL	L1I_TLB_REFILL	L1D_CACHE_ACCESS	L1D_TLB_REFILL	INST_RETIRED	EXCEPTION_TAKEN	EXCEPTION_RETURN	BRANCH_MISPRED	BRANCH_PRED	DATA_MEM_ACCESS	L1I_CACHE_ACCESS	L2D_CACHE_ACCESS
1496392487834902493	parsec.dedup	2	2	1000	37	.9	.977	.948	1001415153	1655852	650984	408525985	759882	1068001024	5612	8648	10894009	196000557	395023944	364112416	11982574
1496392488344042795	parsec.dedup	2	2	1000	37	.9	.974	.945	1001390429	1857074	752607	404428367	850581	1065076803	6618	5727	11233299	200327014	410661042	371793076	11121992
1496392488853085681	parsec.dedup	2	2	1000	37	.9	.981	.952	1001380458	1488327	585202	411216839	685915	1072310168	5074	4869	11342582	199477055	402946006	372377574	13830363
1496392489362204378	parsec.dedup	2	2	1000	37	.9	.985	.956	1001547423	1396880	509995	411038782	611099	1082927734	4121	5194	11241989	201291320	408561624	371447474	11680277
1496392489871246305	parsec.dedup	2	2	1000	37	.9	.981	.952	1001461463	1772948	719746	405750282	801471	1058949154	6282	5559	11458444	198237677	409277287	372546317	11314724
1496392490380358086	parsec.dedup	2	2	1000	37	.9	.977	.948	1001460339	1832094	722290	404261134	823332	1059011405	6347	6396	11240148	199770710	401417688	370879983	11770984
1496392490889435618	parsec.dedup	2	2	1000	37	.9	.975	.946	1001418035	1566861	581555	407631602	703217	1081385971	4805	4702	11209994	203413186	410156332	373768415	11343245
1496392491398640586	parsec.dedup	2	2	1000	37	.9	.981	.953	1001321404	1538399	596132	408896446	715368	1075128328	4963	6281	10667524	190042902	396134180	361591358	11582037
1496392491907911741	parsec.dedup	2	2	1000	37	.9	.971	.943	1001310273	2389038	1112934	386467457	1344091	999249766	8025	9203	10427604	188740230	386569102	360695547	11655779
1496392492417254772	parsec.dedup	2	2	1000	37	.9	.965	.937	999108319	2933719	1373595	384372383	1510831	986298283	10196	10990	10275832	181677051	383818760	355778470	11957915
1496392492927711406	parsec.dedup	2	2	1000	37	.9	.958	.930	1001471064	2681810	1211835	391288249	1344992	1004354166	8897	10371	10868812	181625859	382671962	360832525	12485518
1496392493437487353	parsec.dedup	2	2	1000	37	.9	.958	.930	1001644298	3244057	1545697	378355946	1659099	948107672	11456	12364	10476004	173950589	376648000	353741092	12603115
1496392493947172445	parsec.dedup	2	2	1000	37	.9	.952	.924	1000365574	3212105	1552297	383349379	1649675	959542131	11416	11457	10245448	180403480	384386134	350847175	11933695
1496392494456697330	parsec.dedup	2	2	1000	37	.9	.954	.926	1001515923	2998546	1430390	383677478	1520432	987149446	10405	8699	10937372	187396727	389706487	366022913	11245161
1496392494966082652	parsec.dedup	2	2	1000	37	.9	.964	.936	1001540388	2857846	1343606	387125647	1458640	983581556	9955	11768	10472903	178632616	377827821	356978016	12117944
1496392495475506975	parsec.dedup	2	2	1000	37	.9	.958	.930	976892394	3226743	1542633	379603396	1630266	962387767	11327	12252	9441159	154608832	344796801	328148823	12853811
1496392495984879839	parsec.dedup	2	2	1000	36	.9	.806	.782	616471147	4620313	2313884	218942502	2607122	496783046	17746	24876	2207380	37536271	106272597	125109983	8947268
1496392496494426536	parsec.dedup	2	2	1000	36	.9	.503	.486	509126562	6550842	3253860	106507738	3361468	193965046	25652	25222	2204932	37270271	105964832	124527703	9088298
1496392497003937837	parsec.dedup	2	2	1000	36	.9	.503	.486	509073934	6517078	3264952	105907270	3327825	193381383	25272	25410	2190749	37271655	106070269	124611760	9028182
1496392497513748617	parsec.dedup	2	2	1000	36	.9	.501	.484	582766044	6492858	3247309	106057699	3322855	193526734	25378	24326	2360845	46816777	141211868	148718343	13260311
1496392498278674443	parsec.facesim	2	2	1000	35	.9	.511	.494	378611189	2479665	730848	81366350	1296508	175507652	11180	9800	1078935	31323507	78162428	83324777	5252934
1496392498789115681	parsec.facesim	2	2	1000	35	.9	.445	.433	534342488	6479145	1911857	126405667	2173970	243940662	30884	48082	3320947	49774819	123424510	143974482	9511104
1496392499299432002	parsec.facesim	2	2	1000	35	.9	.536	.518	553138177	6398798	1892808	128640009	2160388	251948019	30523	54215	3590068	50737113	127708694	152897407	10377978
1496392499809801927	parsec.facesim	2	2	1000	35	.9	.537	.519	552535713	6314762	1872869	130417636	2140133	258673571	30202	53730	3602013	51999377	129435249	154005539	10328643
1496392500320167790	parsec.facesim	2	2	1000	35	.9	.538	.520	551940637	6215086	1872715	132372441	2136294	266754055	29966	53095	3572033	53878330	131829047	154912431	10177767
1496392500830051278	parsec.facesim	2	2	1000	35	.9	.544	.526	562330493	3620282	1214025	205327677	1437962	448249514	18101	49297	3239430	64363360	156800267	162088515	10032963
1496392501339566017	parsec.facesim	2	2	1000	35	.9	.583	.565	504158646	719262	425452	179837985	665663	467582684	5290	7265	743799	85880144	210131931	138424711	4343826
1496392501848764089	parsec.facesim	2	2	1000	35	.9	.612	.594	504783888	957695	652857	178986027	886589	473690921	10159	16597	879569	80457393	209553157	156995553	5467083
1496392502358176599	parsec.facesim	2	2	1000	35	.9	.529	.511	505469657	1258991	682495	125232914	1195351	307111175	10559	26970	692618	39821288	125740355	101047376	8158731
1496392502867880400	parsec.facesim	2	2	1000	35	.9	.534	.517	501953000	99473	60455	122542907	648997	342456266	279	4322	8766929	86800960	96893833	178739958	3319098
1496392503377244785	parsec.facesim	2	2	1000	35	.9	.516	.499	502238985	225938	121069	109489694	749989	306758794	1044	6806	2706961	58619904	95611132	103647698	4380231
1496392503886486774	parsec.facesim	2	2	1000	35	.9	.512	.495	502170014	628617	171980	94885111	693425	315879254	1392	3497	6141028	77404969	96716132	146981971	2843463
1496392504395804138	parsec.facesim	2	2	1000	35	.9	.507	.490	502293746	452188	225357	101311052	1218373	243674094	2574	3963	4667788	66151881	97549207	126322445	3819909
1496392504905148815	parsec.facesim	2	2	1000	35	.9	.509	.492	503512498	690984	393123	126955821	1111135	295941071	5624	11012	2849648	62030473	121770354	121054625	5673064
1496392505414443366	parsec.facesim	2	2	1000	35	.9	.525	.507	502670490	465177	259814	107993123	887278	260769624	3428	6014	1684026	51691846	110643478	90322401	3284870
1496392505924026334	parsec.facesim	2	2	1000	35	.9	.493	.477	503013793	555775	324611	109886704	900330	267744818	4639	8588	1775156	52782635	108455677	94432810	3390624
1496392506433234698	parsec.facesim	2	2	1000	34	.9	.486	.470	502797393	418173	240739	106577471	851698	258666421	3318	9464	1777618	53720818	110205211	96394074	3535678
1496392506942591292	parsec.facesim	2	2	1000	34	.9	.489	.473	502971770	487121	286802	108225130	891518	262477261	4036	8048	1753596	52253956	107637773	93004992	3217220
1496392507451827802	parsec.facesim	2	2	1000	34	.9	.496	.481	503128774	477409	279774	111150311	790825	329670842	4355	9692	1642200	53399343	107248857	94626801	3916911
1496392507961067312	parsec.facesim	2	2	1000	34	.9	.503	.486	501577896	74646	30650	126679768	258249	464298022	126	253	10431288	110417893	118452098	222564234	2681181
1496392508470317093	parsec.facesim	2	2	1000	34	.9	.541	.524	501509433	91959	40768	585510493	755767	800178100	322	646	8768827	95451923	284061239	239094655	19929206
1496392508979716915	parsec.facesim	2	2	1000	35	.9	.605	.586	502021373	124922	56371	656865763	880182	853979215	614	256	136059	25975507	777441386	233206701	81081200
1496392509489069904	parsec.facesim	2	2	1000	35	.9	.824	.799	501989174	114307	49736	126673146	282270	463117239	342	1581	8298469	93069029	306816572	239793933	23943236
1496392509998502893	parsec.facesim	2	2	1000	35	.9	.683	.661	504939131	1588819	1005262	146343053	1398043	345330550	17304	5138	11001791	112352282	128136568	235593368	2710028
1496392510508295048	parsec.facesim	2	2	1000	35	.9	.532	.515	741873926	4479643	535253	413339029	6400346	767617817	9017	47397	1468263	41325619	245884102	166555163	10776346
1496392511017612288	parsec.facesim	2	2	1000	35	.9	.761	.737	1001409202	4968556	47569	518902548	8247537	994651472	228	456	1130190	50200350	506816636	279312639	14813521
1496392511526965276	parsec.facesim	2	2	1000	35	.9	1.001	.971	1001409646	4960289	46990	516588071	8242894	992862220	227	454	1131743	50765741	513869554	281774048	15090331
1496392512036215036	parsec.facesim	2	2	1000	35	.9	1.008	.978	775195243	5295621	79258	374758981	5027512	754372421	788	1400	819513	41429630	397089131	216526145	10731611
1496392512545466463	parsec.facesim	2	2	1000	36	.9	.836	.810	987076791	9472966	47304	461399208	7564305	932795884	228	525	978136	49645793	438085243	250510129	18397374
1496392513054786806	parsec.facesim	2	2	1000	36	.9	.977	.948	1001435355	9842869	47107	471572062	7611170	947389895	229	462	1005978	51378655	451142894	259569375	19115862
1496392513564173649	parsec.facesim	2	2	1000	36	.9	.981	.952	978172158	9273240	45215	441220404	7225463	891700006	218	454	976498	51711183	454162172	260820356	19023977
1496392514073402680	parsec.facesim	2	2	1000	36	.9	.979	.950	943496637	478170	105051	303616294	2871347	673102719	1000	481	647875	50560712	382419426	225767892	17877443
1496392514582818982	parsec.facesim	2	2	1000	36	.9	.865	.839	968384882	231223	91129	284603596	333895	586139153	636	1939	162163	18846594	293289019	163620394	34490814
1496392515092335387	parsec.facesim	2	2	1000	36	.9	.873	.847	980840879	242439	95869	284891819	337458	585637393	666	1014	113733	12087566	293966200	159806064	38491750
1496392515601732210	parsec.facesim	2	2	1000	36	.9	.926	.899	980444166	230613	92058	285983217	335487	587744677	635	996	111579	11948576	292097566	158733929	38046907
1496392516111201553	parsec.facesim	2	2	1000	37	.9	.908	.881	981431911	234770	93072	288214061	339320	593556305	637	1052	116418	12039610	293606594	159659908	38409093
1496392516620725750	parsec.facesim	2	2	1000	37	.9	.897	.870	981708277	230697	91240	287991518	336379	592447985	648	1023	114050	12111244	295033308	160680363	38848682
1496392517130211468	parsec.facesim	2	2	1000	37	.9	.902	.875	980896968	239922	95512	287527969	340074	591049611	656	1040	116249	12105136	295834953	160665943	38635616
1496392517639749623	parsec.facesim	2	2	1000	37	.9	.886	.860	976091931	239010	94292	285564178	336305	586959758	655	1031	115703	12116393	295263828	160480115	38487800
1496392518149407904	parsec.facesim	2	2	1000	37	.9	.903	.876	977806478	227826	91211	287072389	334940	591532243	624	1020	116304	12077215	292737178	159099515	38172607
1496392518658890413	parsec.facesim	2	2	1000	37	.9	.904	.878	978510958	241110	95652	286652887	338738	589306686	664	1004	111171	11966938	291848446	158605112	38041860
1496392519168499485	parsec.facesim	2	2	1000	37	.9	.916	.889	981448719	244303	97123	288987629	341666	594165214	661	1008	112947	12067721	294518491	160020184	38353331
1496392519678079828	parsec.facesim	2	2	1000	37	.9	.915	.888	980901197	234655	93222	285173072	334553	586632067	640	1049	113763	12074102	296430835	161087392	38613783
1496392520187541567	parsec.facesim	2	2	1000	37	.9	.925	.898	979501212	238101	95020	289153865	338388	595364964	641	995	109966	12039580	294334075	159890082	38371999
1496392520697055181	parsec.facesim	2	2	1000	37	.9	.927	.900	979952984	240293	95925	286690225	339115	589318856	657	1017	110584	12023295	293853811	159670119	38299590
1496392521206271212	parsec.facesim	2	2	1000	37	.9	.907	.881	997391070	8493589	56442	440500519	6908426	892995618	301	750	666156	34098019	381943781	214888656	27819437
1496392521715474493	parsec.facesim	2	2	1000	37	.9	.976	.948	1001438161	9715003	46205	464259893	7669812	943606414	227	456	928314	50837156	445625707	254802545	18956800
1496392522224756128	parsec.facesim	2	2	1000	37	.9	.983	.954	1001442604	9717515	47533	467313868	7661649	948766363	231	458	927468	51999352	455970342	258722509	18870786
1496392522733966846	parsec.facesim	2	2	1000	37	.9	.981	.952	890628569	5145433	42257	371563939	5656958	784672241	218	438	908432	49091804	430565492	246261283	18166692
1496392523243384815	parsec.facesim	2	2	1000	36	.9	.818	.793	670450871	1752811	646148	284534331	2579304	638158738	1345	926	507260	69801829	292971655	177348849	9414502
1496392523752909282	parsec.facesim	2	2	1000	36	.9	.632	.612	505964135	908763	380802	139177968	1187718	322586159	837	1565	830146	94978638	216795066	144045513	5449896
1496392524517952108	parsec.freqmine	2	2	1000	36	.9	.456	.442	436595555	2327965	694170	84613195	1030926	194100643	10691	47281	3270029	48906742	121319986	141447931	9382007
1496392525028241825	parsec.freqmine	2	2	1000	36	.9	.536	.519	553727114	6477334	1918646	126391886	2166714	244000669	30989	53760	3607007	50981990	128409451	153763425	10397374
1496392525538490438	parsec.freqmine	2	2	1000	35	.9	.538	.521	552876614	6395533	1902709	128424455	2152885	251682819	30628	53401	3598712	51838089	129280348	153971813	10334291
1496392526048811155	parsec.freqmine	2	2	1000	35	.9	.539	.521	552473368	6311732	1882715	130350938	2139518	258866455	30261	52683	3579660	53900871	132036906	155323350	10218033
1496392526559040476	parsec.freqmine	2	2	1000	35	.9	.540	.523	563178444	6213084	1857436	132735093	2118117	267402446	29897	50118	3340972	53561042	130655155	149627449	9961102
1496392527068580402	parsec.freqmine	2	2	1000	35	.9	.515	.498	527086483	3376959	1015459	96788428	1207157	203084873	16148	1533	426259	28700119	56082754	34897617	749301
1496392527577797704	parsec.freqmine	2	2	1000	34	.9	.467	.452	502315994	176676	88702	56001954	148279	134658466	929	1471	466384	28688934	55992170	35487304	746264
1496392528087134860	parsec.freqmine	2	2	1000	34	.9	.434	.420	502381452	171888	87653	55931330	149308	134557575	925	1583	481285	28714766	56199271	35891905	783018
1496392528596341162	parsec.freqmine	2	2	1000	34	.9	.434	.420	502585842	180589	93333	56093393	153711	134667986	979	1477	460485	28663970	55939660	35389481	783472
1496392529105503005	parsec.freqmine	2	2	1000	34	.9	.434	.420	502301628	170268	87748	55865279	148116	134418754	922	1464	457574	28604881	55821322	35276915	782711
1496392529614788557	parsec.freqmine	2	2	1000	34	.9	.435	.421	502396159	170049	87687	55805016	147564	134178247	920	1471	450971	28625745	55850041	35209803	782314
1496392530124050400	parsec.freqmine	2	2	1000	34	.9	.434	.420	502410335	173806	89424	55833983	147889	134308912	923	1473	428887	28612578	55845792	34838194	790609
1496392530633282035	parsec.freqmine	2	2	1000	34	.9	.435	.421	502323944	174225	88970	55868737	148565	134324807	925	1467	404217	28589868	55786152	34409110	780305
1496392531142538170	parsec.freqmine	2	2	1000	34	.9	.435	.421	502176093	168471	86828	55835749	145105	134276324	921	1472	460983	28623286	55861968	35365078	780497
1496392531651854263	parsec.freqmine	2	2	1000	34	.9	.435	.421	502386865	172452	87881	55832290	146036	134285036	919	1475	480305	28643732	55919887	35703976	792628
1496392532161091523	parsec.freqmine	2	2	1000	34	.9	.434	.420	502264416	172799	88329	55841009	148541	134337293	923	1475	484966	28639116	55883363	35773457	785817
1496392532670376742	parsec.freqmine	2	2	1000	34	.9	.434	.420	502236270	168056	87190	55820182	145765	134211501	918	1479	466868	28645885	55912723	35495784	788142
1496392533179740856	parsec.freqmine	2	2	1000	34	.9	.434	.420	502327533	169288	87704	55842878	149200	134298804	922	1474	475163	28644599	55911799	35606127	787603
1496392533689117553	parsec.freqmine	2	2	1000	34	.9	.434	.420	502281894	169533	87032	55762864	147176	134240859	914	1474	418964	28638766	55912166	34747102	779543
1496392534198433167	parsec.freqmine	2	2	1000	34	.9	.434	.420	502198434	173388	88620	55823655	146848	134297407	921	1471	457734	28620900	55863367	35294516	778765
1496392534707695156	parsec.freqmine	2	2	1000	34	.9	.435	.421	502348812	172324	88412	55791921	147754	134250741	917	1470	403050	28606061	55834636	34425994	786514
1496392535216963104	parsec.freqmine	2	2	1000	34	.9	.433	.419	502186837	171358	87411	55821436	146911	134294999	919	1476	458273	28624793	55874586	35332313	778587
1496392535726183656	parsec.freqmine	2	2	1000	34	.9	.434	.420	502226050	169406	86045	55817961	146465	134253123	922	1476	437828	28632196	55883637	35019475	781932
1496392536235338916	parsec.freqmine	2	2	1000	34	.9	.434	.420	502412563	175894	88420	55843791	147362	134317054	922	1479	423925	28624533	55868845	34792129	783312
1496392536744612947	parsec.freqmine	2	2	1000	34	.9	.434	.420	502109719	170024	86041	55816355	145394	134250816	919	1467	442951	28607946	55834360	35067955	784596
1496392537253859165	parsec.freqmine	2	2	1000	34	.9	.433	.419	826582588	349822	194998	131219523	465285	635044783	2088	5144	4363642	53703117	234159060	294827399	7801886
1496392537763215342	parsec.freqmine	2	2	1000	34	.9	.717	.696	981777132	425932	238274	246307898	819228	1459513773	1911	10474	4262528	64832237	211571191	246277020	20836368
1496392538272733643	parsec.freqmine	2	2	1000	35	.9	.901	.874	983648729	1177739	702627	192635547	9298047	620664587	9166	35413	2733993	122263852	224255093	130624694	39219602
1496392538782415423	parsec.freqmine	2	2	1000	35	.9	.779	.755	931634937	1773433	1114311	254237767	5698687	560789173	14748	3900	7075476	135606952	399457818	257782625	14841148
1496392539291796495	parsec.freqmine	2	2	1000	35	.9	.794	.771	1001407044	214007	51620	557845810	1060590	1111936171	253	474	11464113	165652113	591220080	426691089	5464567
1496392539800980818	parsec.freqmine	2	2	1000	35	.9	1.016	.986	1001404626	211107	49746	595380391	1010640	1128783516	236	468	11395461	165954046	587055932	422311700	5596504
1496392540310227516	parsec.freqmine	2	2	1000	35	.9	1.032	1.003	1001415400	208668	49622	607721036	940742	1133895360	227	464	11434912	165391450	594448316	426852114	5242487
1496392540819625609	parsec.freqmine	2	2	1000	35	.9	1.033	1.003	1001410602	202041	47797	609362067	941894	1142126778	232	464	10831929	168360848	606272315	424654074	4729071
1496392541329008410	parsec.freqmine	2	2	1000	36	.9	1.031	1.001	1001400055	181196	47456	614193832	900748	1152602104	231	452	10712651	168849992	616930180	429882037	4378608
1496392541838266837	parsec.freqmine	2	2	1000	36	.9	1.034	1.004	1001396130	199729	46421	628519649	790571	1170515701	227	454	10715757	168310943	615909946	428974106	4569289
1496392542347483243	parsec.freqmine	2	2	1000	36	.9	1.038	1.007	1001457623	206479	48289	623542652	880469	1159783085	229	454	10673580	167896049	615795635	428101128	4894908
1496392542856804607	parsec.freqmine	2	2	1000	36	.9	1.038	1.008	1001416683	201173	47129	625542133	880421	1162322304	227	454	10968143	165783431	608266676	427803252	5462693
1496392543366038409	parsec.freqmine	2	2	1000	36	.9	1.038	1.007	1001402897	208141	49285	614755311	925777	1148469084	229	460	11087448	166981031	603018089	427540874	5698278
1496392543875212627	parsec.freqmine	2	2	1000	36	.9	1.036	1.006	1001410224	205023	47798	617479378	912254	1150095573	227	454	11143992	167613190	606565377	431438579	5397032
1496392544384569929	parsec.freqmine	2	2	1000	36	.9	1.039	1.009	1001399339	207348	48401	615051181	927468	1146878670	227	456	11120387	167023506	603353952	427499042	5268160
1496392544893852085	parsec.freqmine	2	2	1000	36	.9	1.037	1.007	1001408326	204366	47208	611208222	956512	1141815811	229	458	10963373	167179850	611351229	429821827	5449030
1496392545403096199	parsec.freqmine	2	2	1000	36	.9	1.039	1.009	1001394515	203944	47122	623019671	922185	1155810138	227	454	11003890	166792364	614700181	430445289	4667674
1496392545912279209	parsec.freqmine	2	2	1000	36	.9	1.039	1.008	1001564111	202899	47049	620726073	964654	1151540204	229	458	11277375	166502909	609197378	431946039	4575155
1496392546421500156	parsec.freqmine	2	2	1000	36	.9	1.036	1.006	1001399217	207451	48957	607858436	1072253	1129960918	227	452	11781952	164193376	592481244	429536522	5247569
1496392546930777645	parsec.freqmine	2	2	1000	36	.9	1.034	1.003	1001400289	177917	47610	608192883	1073971	1135480061	228	452	11227982	164269315	603914428	428469623	5865704
1496392547440039822	parsec.freqmine	2	2	1000	36	.9	1.033	1.003	1001498150	203968	47729	618235455	924305	1151224199	227	450	10948003	165711058	604043709	423463551	5720537
1496392547949361124	parsec.freqmine	2	2	1000	36	.9	1.037	1.007	1001520918	206548	47847	609173741	1030273	1135312504	229	454	11005608	165016117	606445907	425575462	5644759
1496392548458717738	parsec.freqmine	2	2	1000	36	.9	1.039	1.009	1001646121	205154	48561	623474666	997781	1151930105	222	446	11311596	164294807	609845860	430623699	4801823
1496392548967994915	parsec.freqmine	2	2	1000	36	.9	1.038	1.008	1001517688	201472	47026	610869682	1100390	1133463681	224	448	11404923	162893258	597019247	425062408	5543358
1496392549477186404	parsec.freqmine	2	2	1000	36	.9	1.035	1.005	1001708480	206442	47510	612903356	1093129	1135300874	225	450	11519134	162513099	598525349	427859818	5863847
1496392549986453414	parsec.freqmine	2	2	1000	36	.9	1.036	1.005	1001517127	185326	45391	592928336	1178190	1120597498	224	452	10928532	163801590	583647000	408239375	6242153
1496392550495688736	parsec.freqmine	2	2	1000	36	.9	1.022	.992	998947490	179600	52958	439344534	1415669	1027131502	261	528	6806350	165878991	415383878	255659187	12908965
1496392551004931288	parsec.freqmine	2	2	1000	36	.9	.878	.852	1001527912	208748	55813	486984771	1311018	1028302329	302	608	9811599	158362715	472806045	342151741	10167400
1496392551514339527	parsec.freqmine	2	2	1000	36	.9	.992	.963	984272423	315095	121742	338698715	2192853	815146591	1328	2811	12760824	137764754	325285810	335906992	13650606
1496392552023763495	parsec.freqmine	2	2	1000	36	.9	.918	.891	1001524519	246810	103657	342155921	3168348	837842423	1000	1942	13163150	145394354	342325104	363129530	14425403
1496392552533062755	parsec.freqmine	2	2	1000	36	.9	.940	.913	985837124	258591	105641	338735456	3456095	791410587	965	2048	13681387	137838531	325448193	368279841	13932465
1496392553043484888	parsec.streamcluster	2	2	1000	36	.9	.709	.689	400885499	3363327	996027	111580210	1488994	235674214	15557	34824	2425385	37652508	92880197	106904194	7050352
1496392553553779939	parsec.streamcluster	2	2	1000	35	.9	.536	.518	554069957	6480694	1894260	126852760	2152392	245501886	30795	53900	3625213	50449612	127658354	153719668	10422606
1496392554064180926	parsec.streamcluster	2	2	1000	35	.9	.538	.520	553596691	6386624	1856702	128966242	2129683	252676855	30407	53532	3603797	51726475	129243935	154301218	10363499
1496392554574398893	parsec.streamcluster	2	2	1000	35	.9	.538	.521	552880157	6311101	1855808	130985980	2112711	260583692	30089	52857	3575322	53556651	131648545	155285515	10243883
1496392555084795235	parsec.streamcluster	2	2	1000	35	.9	.540	.522	553084241	6187578	1828390	133798950	2099219	271179276	29458	51324	3545910	55808169	134628512	156339946	10121736
1496392555594739848	parsec.streamcluster	2	2	1000	35	.9	.631	.611	789275356	2714107	881203	274797781	1636549	601858813	13916	17662	1740110	54097251	309799837	209756768	27870782
1496392556104327774	parsec.streamcluster	2	2	1000	36	.9	1.061	1.030	1001656515	135917	53807	376173833	1437732	863693737	702	898	1635010	43504877	376961408	250943123	43439552
1496392556613805013	parsec.streamcluster	2	2	1000	36	.9	1.074	1.043	1001623129	135144	55209	376285801	1439200	863974347	719	904	1631206	43460963	376877779	250832806	43448560
1496392557123306940	parsec.streamcluster	2	2	1000	37	.9	1.074	1.043	1001650890	128702	53348	376476034	1438194	864166443	668	895	1638677	43547834	376919281	250923911	43450199
1496392557632824095	parsec.streamcluster	2	2	1000	37	.9	1.075	1.044	1001539753	131386	55082	376361411	1438749	864054123	677	867	1629803	43580692	376931332	250822219	43433083
1496392558142389626	parsec.streamcluster	2	2	1000	37	.9	1.075	1.044	1001604835	127329	53210	376673906	1438823	864539780	687	932	1634260	43516979	376804831	250794901	43425142
1496392558651861198	parsec.streamcluster	2	2	1000	37	.9	1.076	1.045	1001528115	131272	54268	376281210	1439352	864073696	651	873	1624448	43495990	376922617	250681658	43424387
1496392559161318916	parsec.streamcluster	2	2	1000	37	.9	1.076	1.045	1001490181	129397	53869	376010734	1437637	863398236	667	931	1635745	43540319	376628619	250668580	43419552
1496392559670720405	parsec.streamcluster	2	2	1000	37	.9	1.075	1.043	1001433493	133106	55788	374266526	1441473	862211297	660	884	1495065	43033193	374712704	246316396	45312850
1496392560180152915	parsec.streamcluster	2	2	1000	38	.9	1.079	1.047	1001425465	132170	54045	373437773	1442864	861288652	725	802	1460604	42916261	374462719	245357739	45545869
1496392560689603174	parsec.streamcluster	2	2	1000	38	.9	1.077	1.046	1001419498	133698	54372	373672293	1441492	862466153	717	892	1441522	42913337	373933046	244581102	45327968
1496392561199103788	parsec.streamcluster	2	2	1000	38	.9	1.076	1.045	1001420955	128950	52357	373431916	1444532	863141874	714	960	1395745	42759181	373888024	243391616	44754713
1496392561708674194	parsec.streamcluster	2	2	1000	38	.9	1.076	1.044	1001485788	132528	55175	373437140	1446824	863226070	710	948	1393920	42905081	373861650	243255363	44735761
1496392562218132453	parsec.streamcluster	2	2	1000	38	.9	1.075	1.043	1001475864	131291	55190	373072324	1481024	863455138	684	922	1354098	42577688	373414991	242198644	44548759
1496392562727566922	parsec.streamcluster	2	2	1000	38	.9	1.073	1.042	1001450143	123200	53728	372641746	1562716	862867990	678	965	1348849	42677697	372623590	241480522	43756139
1496392563237229410	parsec.streamcluster	2	2	1000	38	.9	1.072	1.041	1001651945	132304	55460	372137703	1623656	862123414	681	906	1320578	42391228	371890306	240447162	43559312
1496392563746619545	parsec.streamcluster	2	2	1000	38	.9	1.069	1.038	1001508514	130091	54225	372073665	1621160	861925352	724	952	1324975	42501757	372718662	240930104	43669160
1496392564256027180	parsec.streamcluster	2	2	1000	38	.9	1.069	1.038	1001538655	133561	56065	371807001	1621612	861357158	706	922	1323105	42419754	372151909	240622139	43591986
1496392564765451794	parsec.streamcluster	2	2	1000	38	.9	1.069	1.039	1001579293	128681	54033	372522229	1613755	863003063	693	947	1324427	42555007	372161219	240579716	43598900
1496392565274845825	parsec.streamcluster	2	2	1000	38	.9	1.069	1.038	1001596126	133141	55353	371372607	1648143	860669463	698	951	1316980	42446965	371351278	240055649	43873420
1496392565784329459	parsec.streamcluster	2	2	1000	38	.9	1.070	1.039	1001530906	129081	54388	371262521	1649728	860517175	687	981	1307115	42328456	371295570	239698808	43807077
1496392566293906885	parsec.streamcluster	2	2	1000	38	.9	1.069	1.039	1001600321	134123	56198	371133429	1643318	860180214	688	971	1309477	42337941	371737799	240040109	43871818
1496392566803420624	parsec.streamcluster	2	2	1000	38	.9	1.069	1.038	1001510820	128961	54709	371349554	1647981	860697031	717	950	1310255	42397811	371542335	239850599	43835466
1496392567312890425	parsec.streamcluster	2	2	1000	38	.9	1.070	1.039	807379075	519213	175330	327733505	1562651	755131155	2290	3705	1118486	32283386	262332219	173960680	30098189
1496392567822569019	splash2x.barnes	2	2	1000	38	.9	.821	.798	460127720	4577970	1343500	100126699	1560331	199463397	21855	47837	3276145	49214652	122088362	142233366	9393309
1496392568332838110	splash2x.barnes	2	2	1000	37	.9	.458	.444	553716091	6419829	1874503	128138305	2131604	248744831	30552	54087	3607951	50960274	128147468	153345975	10395897
1496392568843095952	splash2x.barnes	2	2	1000	37	.9	.539	.521	553021856	6379622	1909785	128922054	2165119	253859528	30617	53648	3601232	51999005	129480089	154001646	10342353
1496392569353258003	splash2x.barnes	2	2	1000	36	.9	.539	.521	552227913	6289696	1875089	131444225	2134745	262522415	30223	53074	3575691	53726734	131625976	154814783	10224600
1496392569863461511	splash2x.barnes	2	2	1000	36	.9	.540	.523	571710816	6282300	1878356	135310371	2157951	272663990	30000	50812	3442593	55138587	137707896	158894694	10493650
1496392570373043542	splash2x.barnes	2	2	1000	36	.9	.541	.523	589837502	1896030	823819	135473976	1439103	346391000	12214	17337	2157232	52894485	142092179	140315218	12457818
1496392570882596760	splash2x.barnes	2	2	1000	36	.9	.575	.558	1001183760	661547	287085	235755704	4302280	521187083	2885	3506	3079015	61848236	267230662	207840870	18263614
1496392571391930937	splash2x.barnes	2	2	1000	36	.9	.853	.828	1001483824	103028	49630	352506671	5135246	735359547	230	452	2290026	60418306	351953496	247009118	16016016
1496392571901159905	splash2x.barnes	2	2	1000	36	.9	1.005	.975	1001478670	102746	51147	352937582	4809625	736529486	230	456	2187251	60439487	352305315	245957410	16758285
1496392572410423144	splash2x.barnes	2	2	1000	36	.9	1.009	.979	1001475792	101322	55627	353347370	4472529	736849134	229	454	2206807	60473998	352616916	246409837	16761953
