#Timestamp	Benchmark	Run(#)	CPU(4) Frequency(MHz)	CPU(4) Temperature(C)	A15 Voltage(V)	A15 Current(A)	A15 Power(W)	CPU_CYCLES	SW_INCR	L1I_CACHE_REFILL	L1I_TLB_REFILL	L1D_CACHE_REFILL	L1D_CACHE_ACCESS	L1D_TLB_REFILL
1481250286417368034	security_rijndael_d	2	1000	55	0.900000	0.525000	0.513000	432352841	0	4294929	1567070	1342705	155364833	1028800
1481250286927225357	security_rijndael_d	2	1000	54	0.900000	0.528000	0.516000	430443064	0	4281157	1560330	1336997	154597158	1024577
1481250287436816928	security_rijndael_d	2	1000	55	0.900000	0.524000	0.512000	430688438	0	4305197	1578085	1337838	154540621	1025569
1481250287946450583	security_rijndael_d	2	1000	55	0.900000	0.522000	0.510000	430629667	0	4305565	1584474	1338122	154467727	1025481
1481250288456262447	security_rijndael_d	2	1000	55	0.900000	0.524000	0.512000	431175455	0	4305577	1581307	1339878	154806157	1025637
1481250288966062894	security_rijndael_d	2	1000	55	0.900000	0.522000	0.510000	431931109	0	4310015	1581367	1341344	155127326	1028476
1481250289475762550	security_rijndael_d	2	1000	55	0.900000	0.524000	0.512000	430606111	0	4299047	1576926	1337552	154496102	1025351
1481250289985429747	security_rijndael_d	2	1000	55	0.900000	0.521000	0.509000	431109271	0	4313603	1579182	1339796	154703822	1027770
1481250290495031610	security_rijndael_d	2	1000	55	0.900000	0.523000	0.511000	430972241	0	4313488	1580889	1339310	154639398	1028811
1481250291004794099	security_rijndael_d	2	1000	55	0.900000	0.525000	0.513000	428614518	0	4275415	1564193	1331596	153931590	1019310
1481250291514920088	security_rijndael_d	2	1000	55	0.900000	0.524000	0.512000	432325591	0	4312410	1576834	1343024	155198889	1028505
1481250292024637452	security_rijndael_d	2	1000	55	0.900000	0.526000	0.514000	430767119	0	4299670	1566495	1339675	154657551	1025175
1481250292534732150	security_rijndael_d	2	1000	55	0.900000	0.525000	0.514000	432677400	0	4314048	1580662	1345523	155462557	1028743
1481250293044437972	security_rijndael_d	2	1000	55	0.900000	0.526000	0.515000	430977638	0	4298804	1566994	1340401	154782112	1026272
1481250293554169585	security_rijndael_d	2	1000	55	0.900000	0.525000	0.513000	432204390	0	4306621	1564061	1343462	155260231	1028441
1481250294063783032	security_rijndael_d	2	1000	55	0.900000	0.527000	0.516000	431409267	0	4303858	1563967	1340758	154880162	1028383
1481250294573967522	security_rijndael_d	2	1000	55	0.900000	0.525000	0.514000	432309334	0	4322991	1579105	1342763	155186720	1029204
1481250295084195719	security_rijndael_d	2	1000	55	0.900000	0.528000	0.517000	433145035	0	4318806	1569756	1347294	155490895	1031899
1481250295594448501	security_rijndael_d	2	1000	55	0.900000	0.526000	0.514000	431359470	0	4292219	1560178	1341569	154953532	1028031
1481250296104667490	security_rijndael_d	2	1000	55	0.900000	0.526000	0.515000	431980614	0	4299523	1565161	1342290	155153232	1028158
1481250296614404771	security_rijndael_d	2	1000	55	0.900000	0.522000	0.510000	431307270	0	4292889	1564769	1340628	154886849	1026455
1481250297124111343	security_rijndael_d	2	1000	55	0.900000	0.522000	0.511000	430859046	0	4297736	1574305	1338018	154645924	1026613
1481250297633858665	security_rijndael_d	2	1000	55	0.900000	0.525000	0.514000	431659444	0	4313779	1578035	1342073	154919527	1029254
1481250298143526028	security_rijndael_d	2	1000	55	0.900000	0.524000	0.513000	431121552	0	4301145	1572588	1339120	154848429	1028303
1481250298653698560	security_rijndael_d	2	1000	55	0.900000	0.525000	0.513000	432087221	0	4320000	1580699	1341824	155121499	1030744
1481250299163497048	security_rijndael_d	2	1000	55	0.900000	0.527000	0.516000	432344042	0	4311279	1583225	1343434	155166970	1030638
1481250299673675246	security_rijndael_d	2	1000	55	0.900000	0.527000	0.516000	432557222	0	4318388	1581113	1343761	155336764	1030941
1481250300183359651	security_rijndael_d	2	1000	55	0.900000	0.526000	0.515000	431796172	0	4306894	1569474	1341922	155132626	1028912
1481250300692999765	security_rijndael_d	2	1000	55	0.900000	0.526000	0.515000	431473394	0	4310586	1575960	1340725	154894508	1026939
1481250301202732629	security_rijndael_d	2	1000	55	0.900000	0.526000	0.515000	431447575	0	4306315	1576636	1340719	154878245	1026103
1481250301712362325	security_rijndael_d	2	1000	55	0.900000	0.524000	0.512000	430977568	0	4308862	1577598	1341694	154776585	1025662
1481250302222064939	security_rijndael_d	2	1000	55	0.900000	0.526000	0.514000	430116161	0	4298464	1574719	1337927	154369465	1025330
1481250302731780636	security_rijndael_d	2	1000	55	0.900000	0.525000	0.513000	432791753	0	4309768	1588494	1345665	155553887	1030532
1481250303241893709	security_rijndael_d	2	1000	55	0.900000	0.525000	0.513000	433024038	0	4330101	1587996	1347015	155442438	1032129
1481250303751835448	security_rijndael_d	2	1000	55	0.900000	0.526000	0.514000	430835448	0	4299764	1570281	1338854	154611872	1026116
1481250304261491603	security_rijndael_d	2	1000	55	0.900000	0.525000	0.513000	430735303	0	4307425	1578568	1340350	154618122	1027423
1481250304771160092	security_rijndael_d	2	1000	55	0.900000	0.521000	0.509000	431058137	0	4306321	1580009	1340312	154817933	1027145
1481250305280710830	security_rijndael_d	2	1000	55	0.900000	0.525000	0.513000	430983873	0	4303666	1577555	1339962	154813111	1026455
1481250305790307610	security_rijndael_d	2	1000	55	0.900000	0.524000	0.512000	429599004	0	4296805	1569955	1333751	154107824	1022563
1481250306299960682	security_rijndael_d	2	1000	55	0.900000	0.526000	0.514000	430932512	0	4302859	1569700	1339426	154730950	1026201
1481250306809804046	security_rijndael_d	2	1000	55	0.900000	0.524000	0.512000	431146234	0	4311971	1577958	1340265	154716249	1026802
1481250307319525659	security_rijndael_d	2	1000	55	0.900000	0.526000	0.514000	431174088	0	4305350	1575350	1339948	154812801	1026301
1481250307829613274	security_rijndael_d	2	1000	55	0.900000	0.523000	0.511000	432030853	0	4311088	1576144	1343073	155087758	1029731
1481250308339323262	security_rijndael_d	2	1000	55	0.900000	0.527000	0.515000	431106312	0	4300185	1569919	1340460	154826721	1027668
1481250308849070376	security_rijndael_d	2	1000	55	0.900000	0.524000	0.512000	430476177	0	4294168	1572033	1337771	154476580	1024450
1481250309358698781	security_rijndael_d	2	1000	55	0.900000	0.527000	0.515000	430808106	0	4298154	1572045	1339261	154598007	1026548
1481250309868391770	security_rijndael_d	2	1000	55	0.900000	0.524000	0.512000	431567968	0	4293018	1565748	1341007	154899445	1028704
1481250310378052675	security_rijndael_d	2	1000	55	0.900000	0.527000	0.515000	430602739	0	4290262	1557128	1339444	154698965	1025049
1481250310888105664	security_rijndael_d	2	1000	55	0.900000	0.524000	0.512000	432195423	0	4310908	1566691	1344570	155097095	1029572
1481250311398455404	security_rijndael_d	2	1000	55	0.900000	0.527000	0.515000	431563381	0	4292787	1564425	1340642	154963126	1027922
1481250311908266768	security_rijndael_d	2	1000	55	0.900000	0.526000	0.515000	430034717	0	4283497	1559448	1336038	154358624	1023792
1481250312418394757	security_rijndael_d	2	1000	55	0.900000	0.524000	0.512000	433310426	0	4318096	1576370	1347314	155626807	1032431
1481250312928639330	security_rijndael_d	2	1000	55	0.900000	0.526000	0.514000	431467256	0	4307523	1578163	1339538	154850560	1026383
1481250313438367236	security_rijndael_d	2	1000	55	0.900000	0.526000	0.514000	430870578	0	4300612	1570881	1339705	154639729	1025268
1481250313948063974	security_rijndael_d	2	1000	55	0.900000	0.525000	0.513000	430678338	0	4285535	1556943	1338987	154693582	1024635
1481250314457682963	security_rijndael_d	2	1000	55	0.900000	0.526000	0.514000	431038657	0	4299289	1567549	1340086	154732948	1026387
1481250314967897202	security_rijndael_d	2	1000	55	0.900000	0.524000	0.512000	433105110	0	4311050	1571664	1346893	155617507	1032384
1481250315478083317	security_rijndael_d	2	1000	55	0.900000	0.526000	0.514000	431792140	0	4294484	1565797	1342317	155102405	1028577
1481250315988377848	security_rijndael_d	2	1000	55	0.900000	0.526000	0.515000	433394231	0	4321682	1584319	1345922	155542967	1032648
1481250316498137962	security_rijndael_d	2	1000	55	0.900000	0.528000	0.516000	430603714	0	4291785	1570874	1338824	154527319	1026745
1481250317007922034	security_rijndael_d	2	1000	55	0.900000	0.525000	0.513000	431540338	0	4302872	1575411	1340665	154856134	1029136
1481250317518107982	security_rijndael_d	2	1000	55	0.900000	0.523000	0.511000	432378582	0	4310688	1578614	1343783	155214261	1029854
1481250318028021846	security_rijndael_d	2	1000	55	0.900000	0.526000	0.514000	431227321	0	4303698	1574447	1339208	154782957	1027908
1481250318537706335	security_rijndael_d	2	1000	55	0.900000	0.526000	0.514000	430732525	0	4296027	1569940	1338425	154597343	1028101
1481250319047639865	security_rijndael_d	2	1000	55	0.900000	0.524000	0.512000	431452534	0	4296157	1561616	1341004	154873263	1030233
1481250319557351646	security_rijndael_d	2	1000	55	0.900000	0.525000	0.513000	428860664	0	4281532	1564328	1332850	153908698	1024072
1481250320066968593	security_rijndael_d	2	1000	55	0.900000	0.525000	0.513000	431371291	0	4308687	1576764	1340624	154769828	1029181
1481250320577083790	security_rijndael_d	2	1000	55	0.900000	0.523000	0.511000	431209772	0	4295913	1573647	1339725	154802081	1029227
1481250321086865029	security_rijndael_d	2	1000	55	0.900000	0.528000	0.516000	431854665	0	4306151	1568746	1342729	155017230	1028411
1481250321596506018	security_rijndael_d	2	1000	55	0.900000	0.524000	0.512000	431364138	0	4318971	1581749	1340247	154772468	1029460
1481250322106581590	security_rijndael_d	2	1000	55	0.900000	0.526000	0.515000	431957394	0	4311163	1577198	1343010	155067147	1030245
1481250322616350037	security_rijndael_d	2	1000	55	0.900000	0.524000	0.512000	431502157	0	4305937	1577443	1342076	154876449	1027215
1481250323126560194	security_rijndael_d	2	1000	55	0.900000	0.526000	0.514000	430967802	0	4290001	1565227	1339339	154825232	1027717
1481250323636351807	security_rijndael_d	2	1000	55	0.900000	0.526000	0.514000	430682573	0	4293387	1568749	1338895	154614211	1027999
1481250324145996754	security_rijndael_d	2	1000	55	0.900000	0.525000	0.513000	429835919	0	4278623	1557306	1336131	154330722	1025205
1481250324655600368	security_rijndael_d	2	1000	55	0.900000	0.524000	0.512000	431997370	0	4299420	1569152	1342535	155137950	1029306
1481250325165385523	security_rijndael_d	2	1000	55	0.900000	0.524000	0.512000	394077147	0	3922529	1435863	1221329	140911537	940300
1481250325675001637	security_rijndael_e	2	1000	54	0.900000	0.329000	0.322000	329846106	0	3161805	1112803	931678	103415865	781886
1481250326184591083	security_rijndael_e	2	1000	55	0.900000	0.519000	0.507000	435256831	0	4131123	1477474	1230431	138979959	983661
1481250326694162113	security_rijndael_e	2	1000	55	0.900000	0.519000	0.507000	434933159	0	4131681	1476421	1229637	138818048	982252
1481250327203874852	security_rijndael_e	2	1000	55	0.900000	0.518000	0.506000	434669737	0	4136343	1484793	1229926	138717725	983183
1481250327713381549	security_rijndael_e	2	1000	55	0.900000	0.519000	0.507000	434828057	0	4148374	1492140	1229419	138776770	984593
1481250328222935995	security_rijndael_e	2	1000	55	0.900000	0.518000	0.506000	434967607	0	4140996	1494791	1228884	138908179	983193
1481250328732586859	security_rijndael_e	2	1000	55	0.900000	0.519000	0.507000	434861004	0	4144728	1495870	1230443	138804154	982291
1481250329242089805	security_rijndael_e	2	1000	55	0.900000	0.518000	0.506000	434285243	0	4143304	1488947	1227248	138575033	980851
1481250329751719627	security_rijndael_e	2	1000	55	0.900000	0.517000	0.505000	434659418	0	4134790	1485875	1229236	138776689	982709
1481250330261214949	security_rijndael_e	2	1000	55	0.900000	0.520000	0.508000	435387716	0	4136546	1486179	1231616	139053481	984140
1481250330770865770	security_rijndael_e	2	1000	55	0.900000	0.520000	0.508000	434459958	0	4131073	1489482	1230886	138771996	982005
1481250331280414300	security_rijndael_e	2	1000	55	0.900000	0.520000	0.508000	433012053	0	4115738	1478728	1225800	138211680	978457
1481250331789906539	security_rijndael_e	2	1000	54	0.900000	0.516000	0.504000	434929656	0	4141381	1489250	1227700	138812721	984299
1481250332299513069	security_rijndael_e	2	1000	55	0.900000	0.519000	0.507000	435098140	0	4143926	1490355	1230838	138880849	983407
1481250332809170599	security_rijndael_e	2	1000	55	0.900000	0.519000	0.507000	434697890	0	4137771	1486268	1227343	138770905	982823
1481250333319030880	security_rijndael_e	2	1000	55	0.900000	0.520000	0.508000	436718229	0	4158523	1496101	1235089	139474208	987120
1481250333828776660	security_rijndael_e	2	1000	55	0.900000	0.519000	0.507000	434894560	0	4140028	1491134	1229811	138839292	983535
1481250334338330232	security_rijndael_e	2	1000	55	0.900000	0.519000	0.507000	431773448	0	4116214	1485183	1221548	137798494	975982
1481250334848078720	security_rijndael_e	2	1000	55	0.900000	0.520000	0.508000	435231010	0	4138490	1488299	1230575	139007469	983958
1481250335357687750	security_rijndael_e	2	1000	55	0.900000	0.519000	0.507000	434649368	0	4148501	1492292	1229080	138653954	984346
1481250335867268280	security_rijndael_e	2	1000	55	0.900000	0.518000	0.506000	433930952	0	4141998	1488974	1226878	138444502	981748
1481250336376801310	security_rijndael_e	2	1000	55	0.900000	0.518000	0.506000	434764511	0	4145715	1488669	1229057	138757559	982931
1481250336886399132	security_rijndael_e	2	1000	55	0.900000	0.518000	0.506000	435125246	0	4153393	1493452	1229065	138810880	985287
1481250337396007037	security_rijndael_e	2	1000	55	0.900000	0.517000	0.505000	434600942	0	4145606	1493433	1228308	138631404	982445
1481250337905553192	security_rijndael_e	2	1000	55	0.900000	0.518000	0.506000	435153489	0	4148692	1493548	1230406	138893079	984226
1481250338415173889	security_rijndael_e	2	1000	55	0.900000	0.520000	0.509000	434662628	0	4143782	1488324	1229639	138636237	984441
1481250338924792544	security_rijndael_e	2	1000	55	0.900000	0.521000	0.509000	433747933	0	4125435	1484097	1227205	138435664	981893
1481250339434376116	security_rijndael_e	2	1000	55	0.900000	0.518000	0.506000	435461278	0	4142156	1488089	1229161	138989421	985944
1481250339943910146	security_rijndael_e	2	1000	55	0.900000	0.520000	0.508000	434521979	0	4129567	1485447	1228204	138658033	980691
1481250340453548926	security_rijndael_e	2	1000	55	0.900000	0.520000	0.508000	435233024	0	4137917	1492490	1230944	138884948	986072
1481250340963175789	security_rijndael_e	2	1000	55	0.900000	0.521000	0.509000	434817650	0	4137918	1491048	1230186	138701542	983376
1481250341473005278	security_rijndael_e	2	1000	55	0.900000	0.519000	0.507000	435362764	0	4141625	1490162	1229803	138923237	985197
1481250341982856142	security_rijndael_e	2	1000	55	0.900000	0.520000	0.508000	432604941	0	4119653	1478922	1223161	138060372	977591
1481250342492571547	security_rijndael_e	2	1000	55	0.900000	0.519000	0.507000	435688597	0	4138524	1490580	1229814	139125649	983939
1481250343002478495	security_rijndael_e	2	1000	55	0.900000	0.519000	0.507000	435833594	0	4144557	1499010	1230380	139085712	984055
1481250343512207400	security_rijndael_e	2	1000	55	0.900000	0.521000	0.509000	434635585	0	4142610	1498453	1227671	138664301	982867
1481250344021746013	security_rijndael_e	2	1000	55	0.900000	0.518000	0.506000	435333255	0	4145445	1492076	1229043	138943178	983134
1481250344531462210	security_rijndael_e	2	1000	55	0.900000	0.519000	0.507000	434859175	0	4150040	1497159	1228520	138719088	982602
1481250345041065282	security_rijndael_e	2	1000	55	0.900000	0.519000	0.507000	434937020	0	4143586	1483315	1229910	138844500	983376
1481250345550665021	security_rijndael_e	2	1000	55	0.900000	0.518000	0.507000	434373228	0	4135956	1486250	1226675	138662580	982064
1481250346060242342	security_rijndael_e	2	1000	55	0.900000	0.517000	0.505000	434302913	0	4140112	1487316	1225796	138555385	982316
1481250346569897497	security_rijndael_e	2	1000	55	0.900000	0.519000	0.507000	434383403	0	4139454	1491059	1226600	138540513	983179
1481250347079497319	security_rijndael_e	2	1000	55	0.900000	0.520000	0.508000	434181918	0	4137832	1478982	1226517	138544993	981272
1481250347589160599	security_rijndael_e	2	1000	55	0.900000	0.519000	0.507000	435077743	0	4146358	1495057	1229490	138809194	982528
1481250348098734338	security_rijndael_e	2	1000	55	0.900000	0.521000	0.510000	434759415	0	4142964	1498443	1228320	138665708	981849
1481250348608398493	security_rijndael_e	2	1000	55	0.900000	0.520000	0.508000	434425214	0	4137704	1492005	1227371	138642293	981646
1481250349118001731	security_rijndael_e	2	1000	55	0.900000	0.516000	0.504000	435385447	0	4150243	1499840	1229802	138845435	984395
1481250349627728470	security_rijndael_e	2	1000	55	0.900000	0.519000	0.507000	434957240	0	4144403	1495683	1230055	138755387	982709
1481250350137293958	security_rijndael_e	2	1000	55	0.900000	0.520000	0.508000	435398674	0	4141221	1486398	1229657	139002686	983641
1481250350646856613	security_rijndael_e	2	1000	55	0.900000	0.521000	0.510000	435678313	0	4152421	1493123	1230125	138918848	985789
1481250351156520810	security_rijndael_e	2	1000	55	0.900000	0.521000	0.509000	435042490	0	4136940	1488397	1228487	138941685	983166
1481250351666252049	security_rijndael_e	2	1000	55	0.900000	0.519000	0.508000	434847537	0	4145257	1492703	1230500	138825216	984169
1481250352175885996	security_rijndael_e	2	1000	55	0.900000	0.518000	0.506000	434388656	0	4142355	1487839	1227487	138591451	983239
1481250352685431401	security_rijndael_e	2	1000	55	0.900000	0.518000	0.506000	435123033	0	4151470	1496937	1229035	138882126	982803
1481250353194906347	security_rijndael_e	2	1000	55	0.900000	0.521000	0.509000	431298761	0	4102207	1486057	1218723	137684707	975397
1481250353704582378	security_rijndael_e	2	1000	55	0.900000	0.509000	0.497000	434577654	0	4141476	1494814	1228424	138744152	981206
1481250354214152408	security_rijndael_e	2	1000	55	0.900000	0.520000	0.508000	434431036	0	4142428	1497258	1227125	138589807	982791
1481250354723807313	security_rijndael_e	2	1000	55	0.900000	0.518000	0.506000	434922332	0	4144501	1495179	1228706	138840836	984484
1481250355233388968	security_rijndael_e	2	1000	55	0.900000	0.519000	0.508000	434983674	0	4140160	1489934	1228828	138864738	982093
1481250355743025373	security_rijndael_e	2	1000	55	0.900000	0.520000	0.508000	435097213	0	4146640	1491813	1229845	138863141	984466
1481250356253455863	security_rijndael_e	2	1000	55	0.900000	0.520000	0.508000	435824985	0	4151364	1486148	1231621	139134313	984387
1481250356763125768	security_rijndael_e	2	1000	55	0.900000	0.522000	0.511000	435567092	0	4144406	1491715	1231124	139092744	984006
1481250357272755715	security_rijndael_e	2	1000	55	0.900000	0.521000	0.509000	431775625	0	4112943	1484119	1218990	137743922	975475
1481250357782381203	security_rijndael_e	2	1000	55	0.900000	0.518000	0.506000	435288865	0	4144768	1495590	1229554	138877571	982795
1481250358291934567	security_rijndael_e	2	1000	55	0.900000	0.521000	0.509000	434636188	0	4142291	1491246	1226965	138696657	981706
1481250358801470972	security_rijndael_e	2	1000	55	0.900000	0.521000	0.509000	434962545	0	4125279	1485558	1228610	139033295	983486
1481250359311148919	security_rijndael_e	2	1000	55	0.900000	0.520000	0.509000	435182499	0	4147745	1488281	1230419	138900311	984538
1481250359820766365	security_rijndael_e	2	1000	55	0.900000	0.519000	0.508000	434107816	0	4132999	1477896	1227812	138587066	980761
1481250360330337937	security_rijndael_e	2	1000	55	0.900000	0.518000	0.507000	434417091	0	4139754	1482719	1226376	138721308	981330
1481250360839965676	security_rijndael_e	2	1000	55	0.900000	0.521000	0.510000	434268641	0	4129731	1480922	1225419	138632487	980064
1481250361349741081	security_rijndael_e	2	1000	55	0.900000	0.520000	0.509000	431798575	0	4109873	1474025	1220069	137770476	976554
1481250361859536820	security_rijndael_e	2	1000	55	0.900000	0.512000	0.500000	435126841	0	4148237	1494823	1230484	138810316	983043
1481250362369129933	security_rijndael_e	2	1000	55	0.900000	0.518000	0.506000	434338488	0	4139805	1492550	1227861	138643495	980294
1481250362878716047	security_rijndael_e	2	1000	55	0.900000	0.518000	0.506000	434984631	0	4144651	1492110	1229176	138821586	983135
1481250363388325785	security_rijndael_e	2	1000	55	0.900000	0.521000	0.510000	434909921	0	4139919	1493463	1227401	138817673	981870
1481250363898111441	security_rijndael_e	2	1000	55	0.900000	0.518000	0.506000	434048555	0	4132682	1487865	1227922	138503976	979805
1481250364407673721	security_rijndael_e	2	1000	55	0.900000	0.521000	0.510000	434966998	0	4146524	1494698	1229129	138877781	982028
1481250364917330209	security_rijndael_e	2	1000	55	0.900000	0.518000	0.506000	435567095	0	4155137	1491557	1233832	139000662	985058
1481250365426804489	security_rijndael_e	2	1000	55	0.900000	0.521000	0.510000	434672128	0	4144969	1490050	1229303	138750765	981788
1481250365936479144	security_rijndael_e	2	1000	55	0.900000	0.521000	0.509000	434864521	0	4152665	1494595	1228183	138748226	984699
1481250366446124674	security_rijndael_e	2	1000	55	0.900000	0.521000	0.510000	435213271	0	4154628	1497412	1230801	138855021	984473
1481250366956288205	security_rijndael_e	2	1000	55	0.900000	0.519000	0.507000	436308534	0	4152850	1499836	1232689	139284308	984814
1481250367466115486	security_rijndael_e	2	1000	55	0.900000	0.520000	0.508000	434607306	0	4137083	1491916	1228489	138672082	981716
1481250367975772391	security_rijndael_e	2	1000	55	0.900000	0.518000	0.507000	435167961	0	4139470	1481672	1229886	138930572	983963
1481250368485398505	security_rijndael_e	2	1000	55	0.900000	0.519000	0.507000	434767155	0	4138555	1484468	1229902	138794673	983979
1481250368995020743	security_rijndael_e	2	1000	55	0.900000	0.520000	0.508000	434854209	0	4136139	1482329	1229396	138802832	982539
1481250369504788357	security_rijndael_e	2	1000	55	0.900000	0.518000	0.506000	435085360	0	4141608	1486395	1230606	138851276	982515
1481250370014381762	security_rijndael_e	2	1000	55	0.900000	0.521000	0.510000	435005283	0	4140341	1492414	1230336	138919158	983134
1481250370523961417	security_rijndael_e	2	1000	55	0.900000	0.519000	0.508000	434753344	0	4138688	1489009	1229266	138733859	982632
1481250371034009531	security_rijndael_e	2	1000	55	0.900000	0.522000	0.511000	437259651	0	4162837	1499729	1237689	139639204	988634
1481250371543745020	security_rijndael_e	2	1000	55	0.900000	0.521000	0.509000	435583466	0	4157070	1494372	1231288	138965933	985066
1481250372053802968	security_rijndael_e	2	1000	55	0.900000	0.521000	0.510000	435877771	0	4155152	1494738	1232609	139143387	985000
1481250372563517748	security_rijndael_e	2	1000	55	0.900000	0.520000	0.508000	435135472	0	4147458	1488208	1231536	138817423	983984
1481250373073175695	security_rijndael_e	2	1000	55	0.900000	0.519000	0.507000	435454444	0	4147287	1483470	1231925	139053742	984935
1481250373582825725	security_rijndael_e	2	1000	55	0.900000	0.520000	0.508000	434918645	0	4146303	1488725	1228830	138823610	984816
1481250374092517964	security_rijndael_e	2	1000	55	0.900000	0.518000	0.506000	434830340	0	4132079	1480051	1228203	138804870	982528
1481250374602239869	security_rijndael_e	2	1000	55	0.900000	0.520000	0.508000	435045425	0	4142538	1482304	1231162	138925449	983897
1481250375111776065	security_rijndael_e	2	1000	55	0.900000	0.519000	0.508000	434661394	0	4143078	1487583	1229431	138696167	983351
1481250375621372221	security_rijndael_e	2	1000	55	0.900000	0.518000	0.506000	434180165	0	4141585	1486811	1230415	138552640	982467
1481250376130957542	security_rijndael_e	2	1000	55	0.900000	0.520000	0.508000	435337038	0	4150029	1492943	1231047	138975313	982716
1481250376640526781	security_rijndael_e	2	1000	55	0.900000	0.520000	0.508000	433987198	0	4140296	1490916	1228711	138448071	983025
1481250377150157977	security_rijndael_e	2	1000	55	0.900000	0.520000	0.508000	435084778	0	4136949	1489821	1228577	138924848	983507
1481250377659775924	security_rijndael_e	2	1000	55	0.900000	0.520000	0.508000	434428196	0	4141668	1493783	1230214	138664815	983429
1481250378169441079	security_rijndael_e	2	1000	55	0.900000	0.518000	0.506000	434686523	0	4141774	1494014	1229728	138767428	983010
1481250378679236902	security_rijndael_e	2	1000	55	0.900000	0.520000	0.508000	434566679	0	4141059	1495690	1230684	138598505	983571
1481250379188818473	security_rijndael_e	2	1000	55	0.900000	0.520000	0.509000	434886198	0	4141341	1498668	1230318	138816615	982957
1481250379698463087	security_rijndael_e	2	1000	55	0.900000	0.519000	0.507000	434960657	0	4147915	1497971	1231470	138844973	981516
1481250380208079325	security_rijndael_e	2	1000	55	0.900000	0.520000	0.508000	434660097	0	4145932	1495793	1228475	138732614	981643
1481250380717686439	security_rijndael_e	2	1000	55	0.900000	0.521000	0.510000	434204276	0	4138815	1493173	1227074	138573907	979988
1481250381227772220	security_rijndael_e	2	1000	55	0.900000	0.517000	0.505000	433613564	0	4125511	1481122	1224706	138325269	976966
1481250381737839584	security_rijndael_e	2	1000	55	0.900000	0.520000	0.508000	435137125	0	4132984	1482139	1223836	139021368	974147
1481250382247542864	security_rijndael_e	2	1000	55	0.900000	0.521000	0.509000	435095164	0	4137753	1484863	1223699	138991505	974264
1481250382757024936	security_rijndael_e	2	1000	55	0.900000	0.519000	0.508000	434089496	0	4138627	1482458	1222801	138658135	972947
1481250383266591341	security_rijndael_e	2	1000	55	0.900000	0.520000	0.509000	434900418	0	4137510	1487571	1220827	138910531	975378
1481250383776202371	security_rijndael_e	2	1000	55	0.900000	0.517000	0.505000	435436291	0	4144452	1493006	1222736	139019316	976817
1481250384285665442	security_rijndael_e	2	1000	55	0.900000	0.520000	0.508000	434964471	0	4132212	1477642	1222287	138990285	974884
1481250384795181097	security_rijndael_e	2	1000	55	0.900000	0.518000	0.507000	434357973	0	4128678	1481726	1222241	138703275	974103
1481250385304884003	security_rijndael_e	2	1000	55	0.900000	0.520000	0.509000	434235288	0	4138865	1493888	1221430	138626264	974899
1481250385814855450	security_rijndael_e	2	1000	55	0.900000	0.521000	0.510000	435686718	0	4151373	1495644	1224835	139055729	976796
1481250386324725856	security_rijndael_e	2	1000	55	0.900000	0.521000	0.510000	435686912	0	4140334	1488252	1225226	139213596	975551
1481250386834219386	security_rijndael_e	2	1000	55	0.900000	0.520000	0.509000	435874015	0	4150290	1498223	1226176	139290056	977252
1481250387343827041	security_rijndael_e	2	1000	55	0.900000	0.520000	0.508000	434247890	0	4120880	1488260	1222174	138810773	974764
1481250387853440862	security_rijndael_e	2	1000	55	0.900000	0.520000	0.509000	436015558	0	4148622	1496995	1226420	139275814	976871
1481250388363073643	security_rijndael_e	2	1000	55	0.900000	0.520000	0.508000	434516818	0	4141321	1491078	1221242	138752389	973557
1481250388872575173	security_rijndael_e	2	1000	55	0.900000	0.519000	0.507000	434349099	0	4137021	1495067	1222252	138666914	975083
1481250389382053577	security_rijndael_e	2	1000	55	0.900000	0.519000	0.507000	434973699	0	4140480	1490544	1222375	138872340	974751
1481250389891586857	security_rijndael_e	2	1000	55	0.900000	0.520000	0.509000	434638219	0	4138636	1488950	1223280	138815205	973575
1481250390401557846	security_rijndael_e	2	1000	55	0.900000	0.519000	0.507000	435289755	0	4142611	1491184	1223282	138986080	975115
1481250390911160460	security_rijndael_e	2	1000	55	0.900000	0.520000	0.508000	434439422	0	4132240	1490265	1221862	138715339	972502
1481250391420709740	security_rijndael_e	2	1000	55	0.900000	0.520000	0.508000	434645031	0	4138589	1491427	1220892	138813883	974787
1481250391930270103	security_rijndael_e	2	1000	55	0.900000	0.520000	0.509000	434042774	0	4135135	1490240	1219828	138608273	973197
1481250392439849800	security_rijndael_e	2	1000	55	0.900000	0.520000	0.509000	433769158	0	4139218	1488972	1220081	138399179	972094
1481250392949361788	security_rijndael_e	2	1000	55	0.900000	0.519000	0.507000	434681729	0	4136532	1488853	1222031	138786661	972688
1481250393459178902	security_rijndael_e	2	1000	55	0.900000	0.520000	0.509000	435510917	0	4143788	1489587	1225101	138977851	974905
1481250393968756890	security_rijndael_e	2	1000	55	0.900000	0.520000	0.509000	433940333	0	4135819	1486320	1219170	138477362	971956
1481250394478478629	security_rijndael_e	2	1000	55	0.900000	0.519000	0.508000	434902208	0	4144556	1490890	1224393	138853205	974942
1481250394988241034	security_rijndael_e	2	1000	55	0.900000	0.521000	0.509000	434276332	0	4130115	1491012	1221162	138716316	972379
1481250395498141773	security_rijndael_e	2	1000	55	0.900000	0.518000	0.507000	434785496	0	4160329	1506131	1222093	138801422	979896
