#Timestamp	Benchmark	Run(#)	CPU(4) Frequency(MHz)	CPU(4) Temperature(C)	A15 Voltage(V)	A15 Current(A)	A15 Power(W)	CPU_CYCLES	INST_RETIRED	EXCEPTION_TAKEN	EXCEPTION_RETURN	CID_WRITE_RETIRED	BRANCH_MISPRED	BRANCH_PRED
1481375103060282225	telecom_CRC32	2	1500	57	1.000000	0.737000	0.798000	750923641	170982887	775	884	0	49839	35070837
1481375103569108212	telecom_CRC32	2	1500	57	1.000000	0.737000	0.798000	750913310	170888428	775	884	0	50289	35053837
1481375104077959074	telecom_CRC32	2	1500	57	1.000000	0.737000	0.798000	750944805	170934345	775	884	0	50574	35063191
1481375104586763269	telecom_CRC32	2	1500	57	1.000000	0.737000	0.798000	750913004	170922679	770	879	0	50270	35059912
1481375105095807506	telecom_CRC32	2	1500	57	1.000000	0.737000	0.799000	750927816	170988817	774	882	0	49829	35074520
1481375105604750827	telecom_CRC32	2	1500	57	1.000000	0.737000	0.798000	751008438	170946348	775	884	0	50585	35066086
1481375106113662064	telecom_CRC32	2	1500	57	1.000000	0.737000	0.799000	750920803	170904669	775	884	0	49778	35058148
1481375106622613968	telecom_CRC32	2	1500	57	1.000000	0.737000	0.798000	751043951	170927410	776	886	0	51389	35062289
1481375107131501455	telecom_CRC32	2	1500	57	1.000000	0.737000	0.798000	750910129	170892004	773	881	0	49120	35056554
1481375107640502775	telecom_CRC32	2	1500	57	1.000000	0.737000	0.799000	750910751	170928443	771	880	0	50615	35062301
1481375108149304554	telecom_CRC32	2	1500	57	1.000000	0.738000	0.800000	750921796	170901017	775	884	0	50334	35056856
1481375108658216374	telecom_CRC32	2	1500	57	1.000000	0.737000	0.799000	750922772	170876779	774	883	0	50943	35053224
1481375109167069736	telecom_CRC32	2	1500	57	1.000000	0.737000	0.799000	750912825	170908930	775	884	0	49794	35059717
1481375109675983932	telecom_CRC32	2	1500	57	1.000000	0.737000	0.799000	750910959	170917487	775	884	0	50785	35060340
1481375110184840127	telecom_CRC32	2	1500	57	1.000000	0.737000	0.799000	750922744	170962695	774	882	0	50219	35068151
1481375110693701197	telecom_CRC32	2	1500	57	1.000000	0.737000	0.798000	751020416	170939917	771	881	0	50443	35065327
1481375111202664101	telecom_CRC32	2	1500	57	1.000000	0.737000	0.799000	750942444	170952103	775	884	0	49960	35065800
1481375111711437838	telecom_CRC32	2	1500	57	1.000000	0.737000	0.798000	750920344	170888762	775	884	0	49918	35055155
1481375112220289700	telecom_CRC32	2	1500	57	1.000000	0.737000	0.799000	750913357	170932401	775	884	0	50043	35063060
1481375112729177312	telecom_CRC32	2	1500	57	1.000000	0.737000	0.799000	750911427	170934435	774	883	0	50804	35065897
1481375113238102966	telecom_CRC32	2	1500	57	1.000000	0.737000	0.799000	750916052	170923374	775	884	0	49711	35062088
1481375113746927286	telecom_CRC32	2	1500	57	1.000000	0.737000	0.798000	750910944	170919621	771	880	0	51552	35060357
1481375114255828440	telecom_CRC32	2	1500	57	1.000000	0.737000	0.798000	750919304	170917907	775	884	0	50483	35061968
1481375114764876677	telecom_CRC32	2	1500	57	1.000000	0.737000	0.799000	539370616	122956880	612	731	1	55383	25219620
1481375115273903123	telecom_gsm	2	1500	57	1.000000	0.737000	0.799000	717796629	1192733155	2035	2674	4	2624013	69567320
1481375115782804485	telecom_gsm	2	1500	58	1.000000	1.074000	1.166000	751054847	1305730108	1280	1390	0	2730227	73789453
1481375116291847764	telecom_gsm	2	1500	58	1.000000	1.094000	1.188000	751073494	1305684293	1293	1402	0	2731912	73783624
1481375116800854793	telecom_gsm	2	1500	58	1.000000	1.095000	1.189000	751036127	1306011296	1280	1390	0	2733245	73804590
1481375117309778905	telecom_gsm	2	1500	58	1.000000	1.095000	1.189000	751045441	1305929804	1279	1388	0	2732205	73795709
1481375117818672058	telecom_gsm	2	1500	58	1.000000	1.096000	1.190000	751041784	1305431575	1295	1406	0	2732618	73777154
1481375118327695879	telecom_gsm	2	1500	58	1.000000	1.095000	1.189000	751132000	1306174480	1281	1391	0	2729101	73806672
1481375118836609783	telecom_gsm	2	1500	59	1.000000	1.097000	1.191000	751032499	1305605283	1281	1391	0	2733707	73791919
1481375119345610270	telecom_gsm	2	1500	59	1.000000	1.097000	1.191000	751031311	1305648625	1292	1401	0	2731937	73787642
1481375119854525090	telecom_gsm	2	1500	59	1.000000	1.096000	1.190000	751024533	1305789964	1280	1389	0	2732048	73792562
1481375120363507619	telecom_gsm	2	1500	59	1.000000	1.096000	1.190000	751015213	1305729901	1280	1389	0	2732675	73782292
1481375120872535065	telecom_gsm	2	1500	59	1.000000	1.097000	1.191000	750721379	1304462050	1295	1407	0	2731397	73730276
1481375121381794594	telecom_gsm	2	1500	59	1.000000	1.096000	1.190000	751068559	1305663146	1279	1388	0	2732116	73794700
1481375121890965124	telecom_gsm	2	1500	59	1.000000	1.096000	1.190000	751129486	1305560061	1296	1408	0	2734984	73791592
1481375122400007444	telecom_gsm	2	1500	59	1.000000	1.097000	1.191000	751025041	1305757175	1280	1390	0	2730925	73784147
1481375122908999848	telecom_gsm	2	1500	59	1.000000	1.097000	1.191000	751030647	1305529385	1282	1393	0	2735121	73780421
1481375123418012627	telecom_gsm	2	1500	59	1.000000	1.097000	1.191000	751059922	1305505507	1294	1405	0	2733748	73777303
1481375123927022281	telecom_gsm	2	1500	59	1.000000	1.097000	1.191000	751028652	1305506330	1283	1395	0	2735581	73778380
1481375124436105227	telecom_gsm	2	1500	59	1.000000	1.097000	1.191000	751029316	1305478667	1281	1392	0	2736318	73776076
1481375124945073631	telecom_gsm	2	1500	59	1.000000	1.097000	1.191000	751032614	1305564792	1294	1404	0	2735804	73786605
1481375125454027743	telecom_gsm	2	1500	59	1.000000	1.097000	1.191000	751208766	1305899443	1282	1394	0	2733186	73796443
1481375125963141439	telecom_gsm	2	1500	59	1.000000	1.098000	1.192000	751056526	1305381855	1297	1410	0	2737616	73776952
1481375126472210509	telecom_gsm	2	1500	59	1.000000	1.097000	1.191000	750928016	1305640802	1281	1392	0	2731226	73778194
1481375126981238163	telecom_gsm	2	1500	59	1.000000	1.097000	1.191000	750931780	1305472532	1283	1395	0	2733709	73777083
1481375127490260651	telecom_gsm	2	1500	59	1.000000	1.098000	1.192000	750925763	1305100101	1294	1405	0	2736739	73770363
1481375127999250596	telecom_gsm	2	1500	59	1.000000	1.098000	1.192000	750918695	1305525113	1282	1394	0	2731874	73790797
1481379069790669071	automotive_bitcount	2	1000	53	0.900000	0.220000	0.218000	313848102	479661773	919	1510	4	2081248	64870325
1481379070299635808	automotive_bitcount	2	1000	53	0.900000	0.529000	0.516000	500825772	763298056	109	218	0	3994284	100603851
1481379070808649462	automotive_bitcount	2	1000	53	0.900000	0.558000	0.545000	500603002	810005667	109	218	0	2658631	102481097
1481379071317626616	automotive_bitcount	2	1000	53	0.900000	0.548000	0.535000	500660344	761033752	110	220	0	3932067	102272309
1481379071826581145	automotive_bitcount	2	1000	53	0.900000	0.557000	0.544000	500588886	811913194	109	218	0	2697553	100727075
1481379072335538174	automotive_bitcount	2	1000	53	0.900000	0.557000	0.544000	500592482	796261111	109	218	0	3093829	91266746
1481379072844400411	automotive_bitcount	2	1000	53	0.900000	0.558000	0.545000	500601884	761022344	109	218	0	3842600	105948555
1481379073353390231	automotive_bitcount	2	1000	53	0.900000	0.562000	0.549000	500648202	810699637	108	216	0	2851458	97080209
1481379073862588344	automotive_bitcount	2	1000	53	0.900000	0.559000	0.546000	500605605	796631172	109	218	0	3081017	91262604
1481379074371523164	automotive_bitcount	2	1000	53	0.900000	0.540000	0.528000	500602061	764860597	109	218	0	3741018	108080650
1481379074880521943	automotive_bitcount	2	1000	53	0.900000	0.558000	0.545000	500604261	807926154	109	218	0	2905999	94947100
1481379075389353597	automotive_bitcount	2	1000	53	0.900000	0.555000	0.542000	500647908	796273925	110	220	0	3086597	91510574
1481379075898368209	automotive_bitcount	2	1000	53	0.900000	0.557000	0.544000	500604058	772253833	109	218	0	3626090	109094317
1481379076407349280	automotive_bitcount	2	1000	53	0.900000	0.561000	0.548000	500603139	799799140	109	218	0	3034300	93625759
1481379076916338517	automotive_bitcount	2	1000	53	0.900000	0.551000	0.538000	500604618	785790268	109	218	0	3373566	93996196
1481379077425289546	automotive_bitcount	2	1000	53	0.900000	0.561000	0.548000	500602865	786401691	109	218	0	3292168	108305924
1481379077934244866	automotive_bitcount	2	1000	53	0.900000	0.534000	0.522000	500604318	797017109	108	216	0	3066335	91974660
1481379078443221520	automotive_bitcount	2	1000	53	0.900000	0.547000	0.534000	500601073	776240880	109	218	0	3625424	96757086
1481379078952278299	automotive_bitcount	2	1000	53	0.900000	0.556000	0.543000	500678293	797161622	111	222	0	3008536	106259184
1481379079461219870	automotive_bitcount	2	1000	53	0.900000	0.558000	0.545000	500727175	796364626	112	224	0	3078094	91270487
1481379079970229440	automotive_bitcount	2	1000	53	0.900000	0.558000	0.545000	500599043	766441169	110	220	0	3890957	99566961
1481379080479165052	automotive_bitcount	2	1000	53	0.900000	0.563000	0.550000	500598215	807868064	110	220	0	2699344	103452737
1481379080988224498	automotive_bitcount	2	1000	53	0.900000	0.559000	0.546000	500601919	796801018	111	222	0	3066054	91263592
1481379081497039902	automotive_bitcount	2	1000	53	0.900000	0.538000	0.526000	500598671	761711663	109	218	0	3959968	101560550
1481379082006113931	automotive_bitcount	2	1000	53	0.900000	0.557000	0.544000	500600072	811536163	108	216	0	2654600	101436094
1481379082515134668	automotive_bitcount	2	1000	53	0.900000	0.553000	0.540000	500602219	797169786	109	218	0	3058647	91275537
1481379083024176197	automotive_bitcount	2	1000	53	0.900000	0.558000	0.545000	500610832	762142778	108	216	0	3826899	105099892
1481379083533152226	automotive_bitcount	2	1000	53	0.900000	0.560000	0.547000	500677110	811595945	110	220	0	2793531	97937684
1481379084042006546	automotive_bitcount	2	1000	53	0.900000	0.552000	0.539000	500601746	797442440	109	218	0	3052907	91273945
1481379084551093242	automotive_bitcount	2	1000	53	0.900000	0.560000	0.547000	500596161	764216668	109	218	0	3733146	107961625
1481379085060039562	automotive_bitcount	2	1000	53	0.900000	0.538000	0.526000	500596377	809426747	109	218	0	2883194	95067752
1481379085569005675	automotive_bitcount	2	1000	53	0.900000	0.558000	0.545000	500600062	797441003	109	218	0	3049560	91263492
1481379086077979370	automotive_bitcount	2	1000	53	0.900000	0.528000	0.516000	500599676	771765024	109	218	0	3639627	109182711
1481379086586872649	automotive_bitcount	2	1000	53	0.900000	0.558000	0.545000	500594503	802253241	109	218	0	2951845	93830047
1481379087095972178	automotive_bitcount	2	1000	53	0.900000	0.521000	0.509000	500597418	786812920	109	218	0	3336154	93997440
1481379087604900707	automotive_bitcount	2	1000	53	0.900000	0.557000	0.544000	500601966	786400360	110	220	0	3293162	108317292
1481379088113882527	automotive_bitcount	2	1000	53	0.900000	0.548000	0.535000	500597379	796705038	108	216	0	3083440	91991664
1481379088622884556	automotive_bitcount	2	1000	53	0.900000	0.532000	0.520000	500587085	776023369	109	218	0	3639469	96663079
1481379089131856335	automotive_bitcount	2	1000	53	0.900000	0.558000	0.545000	500663874	797042368	109	218	0	3013310	106363035
1481379089640924489	automotive_bitcount	2	1000	53	0.900000	0.552000	0.539000	500592609	795326314	109	218	0	3114965	91260054
1481379090149843101	automotive_bitcount	2	1000	53	0.900000	0.557000	0.544000	500594249	767071199	109	218	0	3877692	99410292
1481379090658808672	automotive_bitcount	2	1000	53	0.900000	0.559000	0.546000	500598449	807826895	111	222	0	2694435	103609006
1481379091167881117	automotive_bitcount	2	1000	53	0.900000	0.554000	0.541000	500641424	796802640	111	222	0	3066065	91263637
1481379091676783146	automotive_bitcount	2	1000	53	0.900000	0.560000	0.547000	500590728	762696985	111	222	0	3922682	101554103
1481379092185820259	automotive_bitcount	2	1000	53	0.900000	0.540000	0.528000	500595461	810647419	111	222	0	2682749	101424519
1481379092694755912	automotive_bitcount	2	1000	53	0.900000	0.561000	0.548000	500594698	797168687	111	222	0	3059390	91272756
1481379093203744358	automotive_bitcount	2	1000	53	0.900000	0.528000	0.516000	500637138	762154380	109	218	0	3830615	104984464
1481379093712693553	automotive_bitcount	2	1000	53	0.900000	0.557000	0.544000	500595497	812174995	111	222	0	2753181	98030132
1481379094221611624	automotive_bitcount	2	1000	53	0.900000	0.523000	0.511000	500591305	796247252	111	222	0	3089899	91252974
1481379094730579944	automotive_bitcount	2	1000	53	0.900000	0.557000	0.544000	500591892	762522534	111	222	0	3778075	107890740
1481379095239421556	automotive_bitcount	2	1000	53	0.900000	0.531000	0.519000	500596128	809273617	111	222	0	2906480	95131160
1481379095748439002	automotive_bitcount	2	1000	53	0.900000	0.561000	0.548000	500592698	796373724	111	222	0	3086729	91257291
1481379096257407906	automotive_bitcount	2	1000	53	0.900000	0.532000	0.520000	500662319	770123555	112	224	0	3686658	108841054
1481379096766406351	automotive_bitcount	2	1000	53	0.900000	0.559000	0.546000	500596134	801939055	111	222	0	2979974	94167677
1481379097275326380	automotive_bitcount	2	1000	53	0.900000	0.524000	0.512000	500598578	788829161	111	222	0	3285195	93344074
1481379097784235326	automotive_bitcount	2	1000	53	0.900000	0.558000	0.545000	500599389	782877014	109	218	0	3369177	108530367
1481379098293189896	automotive_bitcount	2	1000	53	0.900000	0.556000	0.543000	500593152	797319128	110	220	0	3061642	92350475
1481379098802261342	automotive_bitcount	2	1000	53	0.900000	0.561000	0.548000	500600690	778855926	115	229	0	3553598	96023137
1481379099312065456	automotive_qsort1	2	1000	53	0.900000	0.541000	0.529000	342951666	552900800	135	252	1	1764681	63944987
1481379099821606861	automotive_qsort1	2	1000	53	0.900000	0.383000	0.375000	491896340	606950767	2255	3104	4	3467838	131197724
1481379100330776973	automotive_qsort1	2	1000	53	0.900000	0.604000	0.590000	500661204	629887714	1186	1298	0	4025654	137680993
1481379100839954961	automotive_qsort1	2	1000	53	0.900000	0.606000	0.592000	500613694	635644494	1223	1335	0	3765029	138053602
1481379101349093115	automotive_qsort1	2	1000	53	0.900000	0.605000	0.591000	500602806	635246047	1223	1335	0	3763873	137972251
1481379101858264977	automotive_qsort1	2	1000	53	0.900000	0.606000	0.592000	500627936	633952761	1220	1332	0	3787712	137708121
1481379102367556299	automotive_qsort1	2	1000	53	0.900000	0.606000	0.592000	500655586	635776039	1222	1332	0	3762356	138086259
1481379102877222662	automotive_qsort1	2	1000	53	0.900000	0.606000	0.592000	500716215	632994136	1200	1311	0	3926120	138071076
1481379103386456442	automotive_qsort1	2	1000	53	0.900000	0.607000	0.593000	500682747	630751180	1186	1297	0	4024606	137879254
1481379103895566554	automotive_qsort1	2	1000	53	0.900000	0.605000	0.591000	500787810	634876500	1220	1330	0	3780544	137896815
1481379104404642500	automotive_qsort1	2	1000	53	0.900000	0.608000	0.594000	500679854	635012944	1221	1331	0	3782059	137916045
1481379104913762446	automotive_qsort1	2	1000	53	0.900000	0.606000	0.592000	500684224	633771791	1217	1326	0	3794438	137665775
1481379105422873058	automotive_qsort1	2	1000	53	0.900000	0.607000	0.593000	500689281	634697269	1219	1329	0	3786764	137854693
1481379105932032046	automotive_qsort1	2	1000	53	0.900000	0.606000	0.592000	500685942	635658750	1222	1332	0	3792532	138067695
1481379106441189950	automotive_qsort1	2	1000	53	0.900000	0.607000	0.593000	500683224	631186466	1199	1309	0	3939227	137585294
1481379106950318229	automotive_qsort1	2	1000	53	0.900000	0.606000	0.592000	500676987	630180524	1179	1288	0	4058102	137861837
1481379107459421175	automotive_qsort1	2	1000	53	0.900000	0.607000	0.593000	500825955	634510410	1219	1329	0	3796497	137824583
1481379107968503162	automotive_qsort1	2	1000	53	0.900000	0.607000	0.593000	500686556	634488531	1219	1328	0	3790226	137824185
1481379108477642191	automotive_qsort1	2	1000	53	0.900000	0.605000	0.591000	500687524	634444047	1219	1329	0	3784848	137805980
1481379108986755846	automotive_qsort1	2	1000	53	0.900000	0.608000	0.594000	500734137	634140999	1217	1326	0	3790133	137748952
1481379109495923583	automotive_qsort1	2	1000	53	0.900000	0.606000	0.592000	500643366	634181905	1219	1329	0	3789191	137755498
1481379110005445863	automotive_qsort1	2	1000	53	0.900000	0.607000	0.593000	500628279	633352537	1209	1319	0	3857284	137896116
1481379110514775143	automotive_qsort1	2	1000	53	0.900000	0.606000	0.592000	500637354	630321394	1174	1284	0	4081341	137990164
1481379111023973380	automotive_qsort1	2	1000	53	0.900000	0.607000	0.593000	500714300	634306336	1223	1336	0	3793409	137821063
1481379111533204535	automotive_qsort1	2	1000	53	0.900000	0.607000	0.593000	500635627	634474793	1222	1335	0	3780603	137814252
1481379112042377522	automotive_qsort1	2	1000	53	0.900000	0.606000	0.592000	500632152	634502691	1220	1331	0	3780903	137829075
1481379112551511801	automotive_qsort1	2	1000	53	0.900000	0.607000	0.593000	500637882	634834913	1220	1330	0	3785062	137889100
1481379113060657622	automotive_qsort1	2	1000	53	0.900000	0.606000	0.592000	500630442	634730272	1221	1332	0	3777651	137870288
1481379113569809151	automotive_qsort1	2	1000	53	0.900000	0.606000	0.592000	500631693	632679118	1214	1326	0	3844905	137624973
1481379114078940889	automotive_qsort1	2	1000	53	0.900000	0.606000	0.592000	500630123	630399182	1175	1286	0	4070859	138025107
1481379114588137168	automotive_qsort1	2	1000	53	0.900000	0.606000	0.592000	500636569	634198650	1215	1325	0	3826391	137898976
1481379115097434364	automotive_qsort1	2	1000	53	0.900000	0.607000	0.593000	500715738	634235903	1219	1329	0	3793357	137755822
1481379115606556977	automotive_qsort1	2	1000	53	0.900000	0.606000	0.592000	500630937	634443531	1219	1329	0	3786918	137812198
1481379116115661964	automotive_qsort1	2	1000	53	0.900000	0.606000	0.592000	500640483	635302957	1220	1329	0	3779362	137979562
1481379116624782785	automotive_qsort1	2	1000	53	0.900000	0.607000	0.593000	500640109	634488074	1220	1330	0	3783999	137812096
1481379117134086440	automotive_qsort1	2	1000	53	0.900000	0.606000	0.592000	500634902	633338681	1214	1322	0	3814894	137665349
1481379117643241302	automotive_qsort1	2	1000	53	0.900000	0.605000	0.591000	500637932	630535792	1173	1282	0	4082589	138079066
1481379118152385790	automotive_qsort1	2	1000	53	0.900000	0.608000	0.594000	500641096	634109507	1213	1323	0	3868745	137972621
1481379118661554194	automotive_qsort1	2	1000	53	0.900000	0.606000	0.592000	500641953	634237064	1219	1330	0	3785819	137781958
1481379119170691307	automotive_qsort1	2	1000	53	0.900000	0.607000	0.593000	500810751	635217123	1222	1333	0	3771895	137953995
1481379119679820669	automotive_qsort1	2	1000	53	0.900000	0.606000	0.592000	500631873	635609009	1224	1336	0	3773333	138047462
1481379120188944115	automotive_qsort1	2	1000	53	0.900000	0.607000	0.593000	500643786	635362969	1222	1333	0	3767847	137995255
1481379120698127894	automotive_qsort1	2	1000	53	0.900000	0.606000	0.592000	500638482	633720905	1217	1329	0	3817083	137825026
1481379121207309673	automotive_qsort1	2	1000	53	0.900000	0.607000	0.593000	500638230	628683158	1175	1286	0	4088457	137562745
1481379121716374036	automotive_qsort1	2	1000	53	0.900000	0.607000	0.593000	500630334	633063118	1211	1323	0	3890617	137793259
1481379122225632815	automotive_qsort1	2	1000	53	0.900000	0.607000	0.593000	500636133	634655771	1219	1329	0	3790729	137842332
1481379122734756094	automotive_qsort1	2	1000	53	0.900000	0.606000	0.592000	500710188	635308718	1224	1337	0	3777956	137989222
1481379123243983124	automotive_qsort1	2	1000	53	0.900000	0.608000	0.594000	500629623	634564128	1221	1332	0	3779745	137838164
1481379123753166653	automotive_qsort1	2	1000	53	0.900000	0.605000	0.591000	500643576	635377364	1223	1335	0	3766426	138000797
1481379124262502433	automotive_qsort1	2	1000	53	0.900000	0.608000	0.594000	500632305	634570618	1221	1332	0	3784392	137867839
1481379124771635295	automotive_qsort1	2	1000	53	0.900000	0.606000	0.592000	500631237	629418793	1176	1288	0	4085124	137792953
1481379125280744491	automotive_qsort1	2	1000	53	0.900000	0.606000	0.592000	500627235	633193092	1206	1315	0	3885124	137879098
1481379125789961479	automotive_qsort1	2	1000	53	0.900000	0.605000	0.591000	500633361	634954165	1220	1330	0	3788928	137910178
1481379126299088508	automotive_qsort1	2	1000	53	0.900000	0.606000	0.592000	500634822	634424176	1219	1329	0	3787858	137794386
1481379126808993497	automotive_susan_c	2	1000	53	0.900000	0.606000	0.592000	333203490	406169900	1343	1735	3	2670388	88749649
1481379127318549943	automotive_susan_c	2	1000	53	0.900000	0.359000	0.351000	500675308	642779649	8142	15932	2	1676181	38944959
1481379127828093307	automotive_susan_c	2	1000	53	0.900000	0.598000	0.584000	500624024	657639397	7546	14840	0	1666350	38784319
1481379128337610212	automotive_susan_c	2	1000	53	0.900000	0.613000	0.599000	500643594	648471104	7536	14803	0	1648513	39233910
1481379128846983700	automotive_susan_c	2	1000	53	0.900000	0.644000	0.629000	500664105	656355384	7633	15013	0	1658253	38807251
1481379129356544688	automotive_susan_c	2	1000	53	0.900000	0.619000	0.605000	500674587	653229781	7490	14720	0	1654478	39176302
1481379129865831926	automotive_susan_c	2	1000	53	0.900000	0.596000	0.582000	500619487	652989262	7701	15140	0	1645773	38831468
1481379130375463331	automotive_susan_c	2	1000	54	0.900000	0.636000	0.622000	500608415	656248276	7534	14815	0	1665730	39066263
1481379130884796486	automotive_susan_c	2	1000	53	0.900000	0.641000	0.626000	500665411	647917909	7648	15027	0	1646691	38896651
1481379131394124182	automotive_susan_c	2	1000	53	0.900000	0.598000	0.584000	500619600	645321270	7636	15003	0	1646026	39307283
1481379131904128129	automotive_susan_c	2	1000	53	0.900000	0.643000	0.628000	500744919	658922796	7534	14815	0	1673616	38786453
1481379132413508659	automotive_susan_c	2	1000	54	0.900000	0.610000	0.596000	500617212	650671270	7457	14647	0	1648869	39197859
1481379132922996939	automotive_susan_c	2	1000	54	0.900000	0.600000	0.586000	500646874	654316863	7712	15169	0	1656928	38824354
1481379133432729969	automotive_susan_c	2	1000	54	0.900000	0.635000	0.621000	500626130	654929076	7515	14774	0	1659174	39145048
1481379133941925582	automotive_susan_c	2	1000	53	0.900000	0.641000	0.626000	500716006	649683651	7662	15058	0	1644766	38819271
1481379134451397820	automotive_susan_c	2	1000	53	0.900000	0.599000	0.585000	500631099	655656291	7578	14904	0	1675558	38786102
1481379134960868641	automotive_susan_c	2	1000	54	0.900000	0.608000	0.594000	500619162	645188178	7647	15024	0	1656224	39331780
1481379135470160963	automotive_susan_c	2	1000	53	0.900000	0.646000	0.631000	500618655	657863543	7520	14788	0	1672123	38757648
1481379135979613701	automotive_susan_c	2	1000	53	0.900000	0.629000	0.615000	500623535	650302964	7463	14659	0	1647988	39201510
1481379136488941064	automotive_susan_c	2	1000	54	0.900000	0.595000	0.581000	500648040	655033883	7706	15158	0	1652725	38847561
1481379136998384343	automotive_susan_c	2	1000	53	0.900000	0.643000	0.628000	500629068	654652957	7512	14763	0	1650931	39163730
1481379137508042582	automotive_susan_c	2	1000	54	0.900000	0.601000	0.587000	500644828	650450827	7669	15076	0	1648806	38799312
1481379138017531362	automotive_susan_c	2	1000	53	0.900000	0.607000	0.593000	500835819	656147664	7567	14882	0	1678688	38758033
1481379138527191975	automotive_susan_c	2	1000	53	0.900000	0.646000	0.631000	500691435	643944054	7648	15026	0	1657114	39307024
1481379139036659172	automotive_susan_c	2	1000	54	0.900000	0.634000	0.620000	500698248	658679059	7527	14802	0	1670452	38781212
1481379139545949993	automotive_susan_c	2	1000	54	0.900000	0.626000	0.612000	500632634	649538025	7532	14797	0	1642947	39253124
1481379140055687148	automotive_susan_c	2	1000	54	0.900000	0.647000	0.632000	500654136	655507204	7643	15031	0	1659167	38804387
1481379140565025511	automotive_susan_c	2	1000	54	0.900000	0.604000	0.590000	500633265	653983016	7501	14742	0	1654509	39193421
1481379141074406249	automotive_susan_c	2	1000	54	0.900000	0.603000	0.589000	500642926	650864781	7676	15090	0	1654213	38794508
1481379141584330155	automotive_susan_c	2	1000	54	0.900000	0.645000	0.630000	500635988	656955719	7558	14864	0	1667662	38740663
1481379142093651393	automotive_susan_c	2	1000	54	0.900000	0.631000	0.617000	500631784	646116765	7648	15026	0	1649870	39346306
1481379142603189631	automotive_susan_c	2	1000	54	0.900000	0.597000	0.585000	500627574	657071792	7555	14857	0	1674978	38812658
1481379143112720411	automotive_susan_c	2	1000	54	0.900000	0.618000	0.604000	500631119	647841405	7562	14856	0	1649442	39264991
1481379143622000399	automotive_susan_c	2	1000	54	0.900000	0.646000	0.631000	500649777	656411934	7598	14943	0	1668941	38810073
1481379144131506054	automotive_susan_c	2	1000	54	0.900000	0.619000	0.605000	500626443	652998205	7488	14716	0	1651304	39183831
1481379144640930333	automotive_susan_c	2	1000	54	0.900000	0.596000	0.582000	500634891	650679225	7671	15080	0	1651490	38827354
1481379145150292821	automotive_susan_c	2	1000	54	0.900000	0.620000	0.606000	500628949	656264757	7563	14874	0	1679417	38810837
1481379145659626143	automotive_susan_c	2	1000	54	0.900000	0.650000	0.635000	500627037	644788111	7649	15028	0	1654850	39380521
1481379146169093881	automotive_susan_c	2	1000	54	0.900000	0.623000	0.609000	500623095	657330591	7524	14796	0	1668284	38829123
1481379146678632577	automotive_susan_c	2	1000	54	0.900000	0.623000	0.609000	500614382	650036419	7444	14622	0	1649733	39213414
1481379147188122774	automotive_susan_c	2	1000	54	0.900000	0.594000	0.580000	500642784	653316804	7702	15148	0	1652663	38835709
1481379147697573887	automotive_susan_c	2	1000	54	0.900000	0.613000	0.599000	500633046	656185505	7527	14800	0	1662269	39185028
1481379148206937500	automotive_susan_c	2	1000	54	0.900000	0.643000	0.628000	500638288	646608311	7645	15022	0	1649541	38884576
1481379148716499447	automotive_susan_c	2	1000	54	0.900000	0.634000	0.620000	500686668	655374578	7562	14872	0	1683525	38844186
1481379149225925268	automotive_susan_c	2	1000	54	0.900000	0.603000	0.589000	500646266	647644601	7556	14843	0	1646843	39322499
1481379149735319256	automotive_susan_c	2	1000	54	0.900000	0.602000	0.588000	500760591	655733978	7592	14931	0	1657910	38826435
1481379150244673911	automotive_susan_c	2	1000	54	0.900000	0.637000	0.624000	500650818	653602956	7501	14742	0	1653373	39177970
1481379150754071274	automotive_susan_c	2	1000	54	0.900000	0.643000	0.628000	500665633	649979141	7662	15062	0	1648866	38838659
1481379151263425803	automotive_susan_c	2	1000	54	0.900000	0.612000	0.598000	500647185	655210937	7573	14894	0	1679247	38837098
1481379151773020500	automotive_susan_c	2	1000	54	0.900000	0.596000	0.582000	500642525	645739149	7647	15024	0	1644075	39382415
1481379152282435197	automotive_susan_c	2	1000	54	0.900000	0.626000	0.612000	500636721	657692852	7513	14774	0	1665419	38802523
1481379152791812560	automotive_susan_c	2	1000	54	0.900000	0.649000	0.634000	500649204	650570296	7451	14640	0	1649465	39199346
1481379153301354840	automotive_susan_c	2	1000	54	0.900000	0.619000	0.605000	500686360	653008717	7700	15142	0	1649743	38850001
1481379153810669494	automotive_susan_c	2	1000	54	0.900000	0.595000	0.581000	500750093	656397169	7533	14812	0	1660506	39103922
1481379154319937315	automotive_susan_e	2	1000	53	0.900000	0.641000	0.626000	334007536	441649130	4159	7835	5	1065891	25918899
1481379154829145719	automotive_susan_e	2	1000	54	0.900000	0.614000	0.600000	500640567	746337764	3033	5931	0	1410484	39138470
1481379155338403166	automotive_susan_e	2	1000	54	0.900000	0.618000	0.604000	500682135	751742325	2906	5686	0	1392072	38842310
1481379155847654737	automotive_susan_e	2	1000	54	0.900000	0.611000	0.597000	500657619	750073216	3155	6180	0	1399042	38507627
1481379156356823308	automotive_susan_e	2	1000	54	0.900000	0.619000	0.605000	500625051	742665425	3157	6178	0	1353770	37681858
1481379156866175796	automotive_susan_e	2	1000	54	0.900000	0.618000	0.604000	500640762	742731285	3157	6178	0	1386615	38455291
